language,size_bucket,repository,commit,path,bytes_before,bytes_after,file_size,lines_added,lines_removed,loc_changed
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/impl-trait/equality.rs,795,743,795,1,1,2
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/impl-trait/in-trait/alias-bounds-when-not-wf.rs,701,647,701,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/lazy-type-alias/bad-lazy-type-alias.rs,377,323,377,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/lazy-type-alias/coerce-behind-lazy.rs,327,273,327,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/parser/default.rs,686,633,686,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/pin-ergonomics/coerce-non-pointer-pin.rs,172,119,172,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/rfcs/rfc-0000-never_patterns/never-pattern-is-a-read.rs,291,238,291,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/transmutability/dont-assume-err-is-yes-issue-126377.rs,471,413,471,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/unsafe-binders/binder-sized-crit.rs,267,214,267,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/unsafe-binders/lifetime-resolution.rs,381,328,381,0,1,1
Rust,small,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/unsafe-binders/unsafe-binders-debuginfo.rs,372,319,372,0,1,1
Rust,small,rust-lang-rust.git,a3e469ea1f03936e2156b7d683aa7fc83d56a252,src/tools/miri/tests/fail/stacked_borrows/transmute-is-no-escape.rs,727,731,731,1,1,2
Rust,small,rust-lang-rust.git,a4d23841001ace656ed84df9792f257830f44fa3,src/bootstrap/src/core/build_steps/setup/tests.rs,578,552,578,4,6,10
Rust,small,rust-lang-rust.git,a893257ceab1ea549112935c83c979daa123ebb8,tests/ui/consts/issue-90762.rs,810,802,810,1,1,2
Rust,small,rust-lang-rust.git,ae3d87c2a80170371a776a54472bf3d30be871e9,tests/ui/parser/shebang/multiline-attrib.rs,119,116,119,1,1,2
Rust,small,rust-lang-rust.git,ae3d87c2a80170371a776a54472bf3d30be871e9,tests/ui/parser/shebang/shebang-and-attrib.rs,152,149,152,1,1,2
Rust,small,rust-lang-rust.git,ae3d87c2a80170371a776a54472bf3d30be871e9,tests/ui/parser/shebang/sneaky-attrib.rs,323,320,323,1,1,2
Rust,small,rust-lang-rust.git,b3e4ebd9d27b1367016b1ff83e320d953383d3a5,tests/ui/consts/const-eval/valid-const.rs,427,583,583,4,0,4
Rust,small,rust-lang-rust.git,b7c226c0b0587b0bf38bcc54ea4d65e3d3484db9,tests/codegen-llvm/issues/issue-118306.rs,673,684,684,1,1,2
Rust,small,rust-lang-rust.git,bc4dfa5e3338ddd8eece1ba741f38ee69e2f636c,library/alloctests/benches/lib.rs,675,722,722,1,1,2
Rust,small,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/pal/unsupported/mod.rs,78,65,78,0,2,2
Rust,small,rust-lang-rust.git,c521b8084fb910e4a809c0611944fc9404138615,tests/ui/traits/const-traits/call.rs,220,189,220,0,1,1
Rust,small,rust-lang-rust.git,c521b8084fb910e4a809c0611944fc9404138615,tests/ui/traits/const-traits/ice-112822-expected-type-for-param.rs,415,384,415,0,1,1
Rust,small,rust-lang-rust.git,c521b8084fb910e4a809c0611944fc9404138615,tests/ui/traits/const-traits/non-const-op-const-closure-non-const-outer.rs,375,344,375,0,1,1
Rust,small,rust-lang-rust.git,c92bb95f6efafde008e66f48a8e661c3ee702b6c,tests/ui/derives/derives-span-Default.rs,171,268,268,8,3,11
Rust,small,rust-lang-rust.git,cca28656e5caf70a5d3fb2c2668683f397b946fd,tests/assembly-llvm/naked-functions/aarch64-naked-fn-no-bti-prolog.rs,729,775,775,1,1,2
Rust,small,rust-lang-rust.git,cf47e2cdd43dc9e238035cfbb5f6aa1a03fb2630,src/tools/miri/tests/pass-dep/shims/socket.rs,396,390,396,2,2,4
Rust,small,rust-lang-rust.git,d7706e59a8b30d0dd40000ac639d0983b0816897,src/tools/miri/src/concurrency/mod.rs,728,749,749,1,0,1
Rust,small,rust-lang-rust.git,dd2b2084c9914fdb123d8b8e3b77e5c751c42ef8,tests/ui/lto/lto-weak-merge-functions.rs,353,426,426,1,0,1
Rust,small,rust-lang-rust.git,e485708b84b357a8fc40d7e0550042f0ca6c2920,tests/ui/inference/useless-turbofish-suggestion.rs,608,719,719,8,3,11
Rust,small,rust-lang-rust.git,e8a46117795f82f35e2f4087516a8743e28ba174,tests/ui/traits/const-traits/call-const-closure.rs,426,337,426,1,2,3
Rust,small,rust-lang-rust.git,f3f4ab9205af504e9f58268645b41b743587a965,compiler/rustc_middle/src/query/mod.rs,988,977,988,1,1,2
Rust,small,rust-lang-rust.git,f4a95d35d3804e6e238785ed7b4aa252ce10bc3f,library/std/src/sys/io/error/windows/tests.rs,339,344,344,1,1,2
Rust,small,rust-lang-rust.git,f60b6499d84ccf8bf0c325bf7ff3f736e134b730,tests/ui/const-generics/const-generic-function.rs,486,486,486,1,1,2
Rust,small,rust-lang-rust.git,f8bce56b3966c8784060ce875a51f65d18ac659b,tests/ui/associated-consts/associated-const-in-trait.rs,182,308,308,2,0,2
Rust,small,rust-lang-rust.git,fed57899b93d6e17b00bf00326d7b9aebdccc6e0,tests/ui/consts/issue-103790.rs,389,319,389,0,1,1
Rust,small,rust-lang-rust.git,fed57899b93d6e17b00bf00326d7b9aebdccc6e0,tests/ui/wf/ice-hir-wf-check-anon-const-issue-122199.rs,545,473,545,0,1,1
Rust,small,rust-lang-rust.git,fed57899b93d6e17b00bf00326d7b9aebdccc6e0,tests/ui/wf/ice-hir-wf-check-anon-const-issue-122989.rs,721,537,721,0,2,2
Rust,small,rustdesk-rustdesk.git,00293a9902d80f8159fecf46556cfd3db7fc87af,libs/clipboard/src/platform/mod.rs,467,785,785,10,0,10
Rust,small,rustdesk-rustdesk.git,6c949a9602b9985705eaff7644f1cd1dd1d39af7,src/whiteboard/mod.rs,645,755,755,4,0,4
Rust,small,rustdesk-rustdesk.git,a903f710ea5281faffee78cfd9d7c7a255d9e249,libs/scrap/src/common/vpx.rs,515,541,541,1,0,1
Rust,small,tauri-apps-tauri.git,0575dd287e021b61d2aedf64d62ae84a2c925fb4,crates/tauri-bundler/src/bundle/linux/mod.rs,370,302,370,0,5,5
Rust,small,tauri-apps-tauri.git,0575dd287e021b61d2aedf64d62ae84a2c925fb4,crates/tauri-bundler/src/bundle/windows/mod.rs,483,454,483,0,2,2
Rust,small,tauri-apps-tauri.git,22edc65aad0b3e45515008e8e0866112da70c8a1,crates/tauri-cli/src/helpers/http.rs,619,792,792,16,14,30
Rust,small,tauri-apps-tauri.git,251203b8963419cb3b40741767393e8f3c909ef9,crates/tauri-runtime-wry/src/monitor/linux.rs,609,701,701,4,3,7
Rust,small,tauri-apps-tauri.git,6bf917941ff0fcc49e86b3ba427340b75f3ce49c,crates/tauri-cli/src/acl/permission/mod.rs,880,884,884,1,1,2
Rust,small,tauri-apps-tauri.git,6cd917c227596e4e557496347ccae8ef579f6ea0,crates/tauri/src/menu/builders/mod.rs,425,409,425,1,2,3
Rust,small,tauri-apps-tauri.git,7a9b920c3ef7c7187f3b7555deaa7a44b3ef1121,crates/tauri-plugin/src/lib.rs,777,680,777,0,2,2
Rust,small,tauri-apps-tauri.git,ac22950f39eb8bc0556823472c68bf250d3bd684,crates/tauri-cli/src/migrate/migrations/v1/mod.rs,897,917,917,3,3,6
Rust,small,tauri-apps-tauri.git,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,crates/tauri-cli/src/migrate/migrations/v1/mod.rs,917,913,917,1,2,3
Rust,small,tauri-apps-tauri.git,bc4804d4841efefd57fd1f3e147550a3340e2b31,crates/tauri-runtime-wry/src/webview.rs,945,916,945,8,16,24
Rust,small,tauri-apps-tauri.git,cedb24d494b84111daa3206c05196c8b89f1e994,examples/helloworld/main.rs,565,900,900,10,1,11
Rust,small,tauri-apps-tauri.git,e08c4e6888a4dc087297526e90b34ca1e338f6cc,crates/tauri-cli/templates/plugin/__example-api/tauri-app/src-tauri/src/lib.rs,517,524,524,1,1,2
Rust,small,tauri-apps-tauri.git,eb61d44f9fc1be591c3d10a6ac1451aa39e6a77b,crates/tauri/src/resources/plugin.rs,557,768,768,8,1,9
Rust,small,vercel-next.js.git,0b3da78825cd05b9de5f3f8ec4754e924c5f2b1d,crates/next-api/src/lib.rs,590,629,629,1,0,1
Rust,small,vercel-next.js.git,2307bf6e521a6969423f7010cdd36d4210d1b7a9,turbopack/crates/turbo-tasks-env/src/command_line.rs,819,837,837,2,2,4
Rust,small,vercel-next.js.git,7c9be45a48ea58a2ddbe37c2840142dd79cc7b3a,turbopack/crates/turbopack-css/src/lib.rs,926,905,926,0,1,1
Rust,small,vercel-next.js.git,a57e4e809b0f39668a57280a55bac1a4b20e6e2f,turbopack/crates/turbopack-css/src/embed.rs,353,331,353,2,2,4
Rust,small,vercel-next.js.git,b01037d8da5b76ba61327e2284c30195d6ac293b,turbopack/crates/turbo-persistence/src/lib.rs,746,999,999,6,1,7
Rust,small,vercel-next.js.git,bdb2f2ce4dea0c1435af5fa433767d63fca11c0c,turbopack/crates/turbopack-core/src/source_transform.rs,626,810,810,14,6,20
Rust,small,vercel-next.js.git,ccee817b559c770c291350fcd13ad4cb6239339c,crates/next-api/src/lib.rs,545,590,590,2,0,2
Rust,small,vercel-next.js.git,cf7103771b15d16cb6059876385e2765e942d102,turbopack/crates/turbo-tasks-hash/src/hex.rs,155,318,318,5,0,5
Rust,small,vercel-next.js.git,d9751eaa14fc764aadd3c58f2373998e567192bd,crates/next-core/src/next_server_component/mod.rs,189,146,189,0,1,1
Rust,small,vercel-next.js.git,df886d4a2d36b63717f8aa5eae1147811ad025f8,turbopack/crates/turbo-persistence/src/mmap_helper.rs,893,623,893,0,4,4
Rust,small,vercel-next.js.git,f93a867d7741214ed6544a0ff673f498ca69234b,crates/next-custom-transforms/src/linter.rs,163,163,163,1,1,2
Rust,small,vercel-next.js.git,ff636469afd7809258c341aaa9ba40e5506c96fd,turbopack/crates/turbopack-ecmascript/src/manifest/mod.rs,62,44,62,1,2,3
Rust,small,vercel-next.js.git,ff636469afd7809258c341aaa9ba40e5506c96fd,turbopack/crates/turbopack-ecmascript/src/side_effect_optimization/facade/mod.rs,36,16,36,0,1,1
Rust,small,zed-industries-zed.git,14f37ed5024bbccff2200797d1d9bf69aee01d66,tooling/xtask/src/tasks.rs,103,125,125,1,0,1
Rust,small,zed-industries-zed.git,1fec1cabff1d81bb42cbf7a1bd3194c28282bf71,tooling/xtask/src/tasks.rs,125,150,150,1,0,1
Rust,small,zed-industries-zed.git,7b14c7be5c2306febcecad7b3370521be2b870db,crates/ui/src/utils.rs,557,935,935,11,0,11
Rust,small,zed-industries-zed.git,9f3e3be65f231d050a2618fb2555b4eb0bf1023a,crates/ui/src/components/ai.rs,160,99,160,0,2,2
Rust,small,zed-industries-zed.git,e30720a781ad5e4bee9ab6e5c9f228baffef466c,crates/gpui_web/src/gpui_web.rs,318,373,373,2,0,2
Rust,xlarge,GyulyVGC-sniffnet.git,107119d58affc7a1b4bebc264bcebd575bd399c2,src/translations/translations.rs,109065,109057,109065,1,1,2
Rust,xlarge,GyulyVGC-sniffnet.git,11d2206d340bc6baea041dead51e73f8f0281be6,src/translations/translations.rs,132094,132041,132094,6,8,14
Rust,xlarge,GyulyVGC-sniffnet.git,38dedec35af42de6c9d96550534cdfe1a11509a5,src/translations/translations.rs,109175,109173,109175,1,1,2
Rust,xlarge,GyulyVGC-sniffnet.git,5232b1d4f11a21e3558c92302bfa48cd6ab44a14,src/translations/translations.rs,127031,132094,132094,95,0,95
Rust,xlarge,GyulyVGC-sniffnet.git,7be26d3bbf188e81217c957d35a490a6dcc60e56,src/translations/translations.rs,109057,109193,109193,30,29,59
Rust,xlarge,GyulyVGC-sniffnet.git,8230dc8b937d0ad6147e5796f3e9345a43b55945,src/translations/translations.rs,115855,115860,115860,16,21,37
Rust,xlarge,GyulyVGC-sniffnet.git,e50266e57fb700e67517b46c24f6d3c387d3db88,src/translations/translations.rs,126426,126430,126430,1,1,2
Rust,xlarge,LadybirdBrowser-ladybird.git,3342e2c125e4ab49f7d65a30d15abb4119661869,Libraries/LibJS/Rust/src/bytecode/codegen.rs,381081,381083,381083,2,2,4
Rust,xlarge,LadybirdBrowser-ladybird.git,3342e2c125e4ab49f7d65a30d15abb4119661869,Libraries/LibJS/Rust/src/lib.rs,101076,101082,101082,6,6,12
Rust,xlarge,LadybirdBrowser-ladybird.git,3342e2c125e4ab49f7d65a30d15abb4119661869,Libraries/LibJS/Rust/src/parser/expressions.rs,114358,114359,114359,1,1,2
Rust,xlarge,LadybirdBrowser-ladybird.git,54a1a66112c44b0143e558bb1c3c93ec81c352bb,Libraries/LibJS/Rust/src/bytecode/codegen.rs,379119,379189,379189,31,31,62
Rust,xlarge,LadybirdBrowser-ladybird.git,66dbb355fe900a1524b1761e5e4c13f5625e952a,Libraries/LibJS/Rust/src/parser/expressions.rs,117417,117500,117500,4,4,8
Rust,xlarge,LadybirdBrowser-ladybird.git,7d45e897c43f6d09228470a163d45b86943cc27e,Libraries/LibJS/Rust/src/lib.rs,101309,101864,101864,105,89,194
Rust,xlarge,LadybirdBrowser-ladybird.git,8deedd4e67ca057e1a70569c5123acf853017c9c,Libraries/LibJS/Rust/src/bytecode/codegen.rs,381225,381109,381225,6,8,14
Rust,xlarge,LadybirdBrowser-ladybird.git,b2b72a1884e4ad519382824c3d094df33c618f65,Libraries/LibJS/Rust/src/parser/expressions.rs,113619,113837,113837,9,2,11
Rust,xlarge,LadybirdBrowser-ladybird.git,ced435987c48bdc0113092492103b3730def63d5,Libraries/LibJS/Rust/src/bytecode/codegen.rs,379189,379272,379272,1,0,1
Rust,xlarge,LadybirdBrowser-ladybird.git,fa72fd9f956294d1675e8d42d303e81bd934d5a8,Libraries/LibJS/Rust/src/bytecode/codegen.rs,375018,376191,376191,36,12,48
Rust,xlarge,mozilla-firefox-firefox.git,1cfa63de1db876904de8ce7c521b23e694234191,servo/components/style/stylist.rs,184653,184699,184699,2,1,3
Rust,xlarge,mozilla-firefox-firefox.git,b09e47c25222100e2794320a590c98065b3ca90c,servo/components/style/custom_properties.rs,94662,105566,105566,458,184,642
Rust,xlarge,mozilla-firefox-firefox.git,b09e47c25222100e2794320a590c98065b3ca90c,servo/components/style/properties/properties.mako.rs,116920,117364,117364,16,8,24
Rust,xlarge,rust-lang-rust.git,11810b8dd9d5ea1dad36eb5f6c77fa5d95871a81,compiler/rustc_hir_analysis/src/hir_ty_lowering/mod.rs,146813,147003,147003,6,0,6
Rust,xlarge,rust-lang-rust.git,19876d196fb27db7d8208ba7e84d51007ef28524,src/librustdoc/clean/mod.rs,128056,128057,128057,8,8,16
Rust,xlarge,rust-lang-rust.git,27212bb09d48f5a0f181064a6d646efa93845f4a,library/core/src/fmt/mod.rs,111720,111836,111836,2,1,3
Rust,xlarge,rust-lang-rust.git,3399ed3c9a25d51b777f10ac7dafc4bbb64eff35,compiler/rustc_trait_selection/src/error_reporting/traits/fulfillment_errors.rs,167718,166300,167718,0,33,33
Rust,xlarge,rust-lang-rust.git,38aaeefb94e54877d30ba2d596f7916b7bd02b96,compiler/rustc_middle/src/ty/context.rs,110386,110346,110386,10,12,22
Rust,xlarge,rust-lang-rust.git,73fe905f3c43f8829c36b04eb52ba534e448fa53,compiler/rustc_trait_selection/src/error_reporting/traits/suggestions.rs,265546,268885,268885,73,0,73
Rust,xlarge,rust-lang-rust.git,772e4560ed4a1c58c36288407df0eac6686e02ea,src/tools/compiletest/src/runtest.rs,120142,120678,120678,16,4,20
Rust,xlarge,rust-lang-rust.git,858b82da3b62b44ce0ee9d24fa29dea640f793c8,src/tools/clippy/clippy_utils/src/lib.rs,134014,133984,134014,3,3,6
Rust,xlarge,rust-lang-rust.git,953210cfb257a6fc5d2e2b1563935a4a2de3daeb,src/librustdoc/clean/mod.rs,127190,127808,127808,21,2,23
Rust,xlarge,rust-lang-rust.git,965f1e76816ab6d837f83a2ef0c95af794f0cc8b,compiler/rustc_lint/src/lints.rs,128864,129825,129825,29,0,29
Rust,xlarge,rust-lang-rust.git,9c591c65086679d22639504d7d0c0623564cfd7a,compiler/rustc_parse/src/errors.rs,124925,125459,125459,18,0,18
Rust,xlarge,rust-lang-rust.git,b41b0c494c35b314cd8f6e9d0a84976e68415db2,compiler/rustc_middle/src/ty/context.rs,110416,110414,110416,1,1,2
Rust,xlarge,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,compiler/rustc_hir/src/hir.rs,180421,180393,180421,1,2,3
Rust,xlarge,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,compiler/rustc_lint/src/builtin.rs,124984,124956,124984,1,2,3
Rust,xlarge,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,compiler/rustc_parse/src/parser/diagnostics.rs,130810,130782,130810,1,2,3
Rust,xlarge,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,compiler/rustc_parse/src/parser/item.rs,154019,154003,154019,2,2,4
Rust,xlarge,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,compiler/rustc_resolve/src/diagnostics.rs,152634,152639,152639,4,2,6
Rust,xlarge,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,compiler/rustc_span/src/lib.rs,99957,100269,100269,14,0,14
Rust,xlarge,rust-lang-rust.git,c555edb70e157d016cce7e0100eb303d4936d75a,src/bootstrap/src/core/config/config.rs,111461,111744,111744,6,0,6
Rust,xlarge,rust-lang-rust.git,ca2139d3262232d6b15471783f503ffe125531f6,compiler/rustc_hir_typeck/src/fn_ctxt/checks.rs,143113,145048,145048,40,1,41
Rust,xlarge,rust-lang-rust.git,db5e2dc248fe5bb26f70d7baec46a3bca9fa3e1d,compiler/rustc_codegen_llvm/src/intrinsic.rs,116067,116071,116071,1,1,2
Rust,xlarge,rust-lang-rust.git,fa3e85a7e8dbe96f32b69cd978c3e345c76d2fa0,compiler/rustc_hir_typeck/src/method/suggest.rs,210257,210445,210445,4,1,5
Rust,xlarge,rustdesk-rustdesk.git,00293a9902d80f8159fecf46556cfd3db7fc87af,src/client.rs,133688,133868,133868,4,0,4
Rust,xlarge,rustdesk-rustdesk.git,195479080800fc5900b499c6bc722c50f3d8c960,src/client.rs,147227,148758,148758,66,14,80
Rust,xlarge,rustdesk-rustdesk.git,20fcddffbd7d7f4e0c3648e18f5c35be8df407e7,src/client.rs,134675,134687,134687,1,1,2
Rust,xlarge,rustdesk-rustdesk.git,43ec57c7691152aad708f49f0a838da87db31e39,src/server/connection.rs,198973,199211,199211,5,1,6
Rust,xlarge,rustdesk-rustdesk.git,4abdb2e08bd84ccff59571996ba465a7209553fc,src/platform/windows.rs,125056,144901,144901,603,50,653
Rust,xlarge,rustdesk-rustdesk.git,52b66e71d1a11bde30ab3347f210b8f81be7b85c,src/server/connection.rs,231444,233044,233044,87,43,130
Rust,xlarge,rustdesk-rustdesk.git,645a76d43fdfb16993d1d1012afe086ac13e687b,src/client.rs,144638,144951,144951,24,13,37
Rust,xlarge,rustdesk-rustdesk.git,827b5f6a4c0c0208431291177c3d42b271dad835,src/client.rs,131298,129119,131298,0,57,57
Rust,xlarge,rustdesk-rustdesk.git,ab64a32f301fda0b010eb9d029531b455b0faf80,src/client.rs,152188,152736,152736,16,1,17
Rust,xlarge,rustdesk-rustdesk.git,abb7748ee92d39998e702695fb85b4c02c6bc213,src/client.rs,145911,146897,146897,30,3,33
Rust,xlarge,rustdesk-rustdesk.git,ac70f380a6ef318c03fbcd8bb74f510289379a04,src/client/io_loop.rs,112324,113000,113000,12,1,13
Rust,xlarge,rustdesk-rustdesk.git,bdc53f0190a61736412ff494e3eb7d243ff48e85,src/client.rs,133868,133901,133901,2,1,3
Rust,xlarge,rustdesk-rustdesk.git,c44803f5b09cd865fc36073ef7d8d65b71efda57,src/client.rs,131321,131259,131321,2,5,7
Rust,xlarge,rustdesk-rustdesk.git,d0e9c6dc576a42a955cc2a9893ff5d4fb094bee2,src/server/connection.rs,201662,204137,204137,80,6,86
Rust,xlarge,rustdesk-rustdesk.git,d499098c4f85b1c3c81abbd17e9e7261c8c8018c,src/server/connection.rs,205272,205403,205403,2,0,2
Rust,xlarge,rustdesk-rustdesk.git,e91f4fc1048b8d8f47b31cebf0aef39d406182ed,src/client/io_loop.rs,109471,109475,109475,3,4,7
Rust,xlarge,rustdesk-rustdesk.git,ed39cc30386fd12859061347ef75208d96a8bf7b,src/server/connection.rs,210265,210423,210423,5,3,8
Rust,xlarge,rustdesk-rustdesk.git,f0c5580f57cd006ff48f7e001a75001168dcaec8,src/client.rs,134094,134411,134411,11,0,11
Rust,xlarge,rustdesk-rustdesk.git,f0f999dc279b1d34683549431a7d60020e5f8174,src/client/io_loop.rs,98372,100241,100241,49,6,55
Rust,xlarge,rustdesk-rustdesk.git,fbba8f0b34ef767dead7199ebd92f4b4a62d390a,src/client.rs,131241,133688,133688,161,102,263
Rust,xlarge,tauri-apps-tauri.git,020ea05561348dcd6d2a7df358f8a5190f661ba2,crates/tauri-runtime-wry/src/lib.rs,135332,137188,137188,57,1,58
Rust,xlarge,tauri-apps-tauri.git,093e2b47c01361c18783e9ff18750388e41650c5,crates/tauri-utils/src/config.rs,165421,166587,166587,27,3,30
Rust,xlarge,tauri-apps-tauri.git,0a47bf04302ca8502d3da21b3bc27818720fe34a,crates/tauri-utils/src/config.rs,106530,106504,106530,1,2,3
Rust,xlarge,tauri-apps-tauri.git,0aa48fb9e4b9d7b5bf3522000a76ebc1836394ed,crates/tauri-utils/src/config.rs,137267,138648,138648,25,1,26
Rust,xlarge,tauri-apps-tauri.git,1777406a16be4ece9f923f2f94ad1a4a241effcd,crates/tauri-runtime-wry/src/lib.rs,151050,150995,151050,1,2,3
Rust,xlarge,tauri-apps-tauri.git,20c19069125c89b2d45a2127278c9ffc2df35fc2,crates/tauri-utils/src/config.rs,135121,135407,135407,7,1,8
Rust,xlarge,tauri-apps-tauri.git,229d7f8e220cc8d5ca06eff1ed85cb7d047c1d6c,crates/tauri-runtime-wry/src/lib.rs,135014,135023,135023,1,1,2
Rust,xlarge,tauri-apps-tauri.git,30f5a1553d3c0ce460c9006764200a9210915a44,crates/tauri-runtime-wry/src/lib.rs,140634,141721,141721,34,0,34
Rust,xlarge,tauri-apps-tauri.git,33d079392ac4a5a153b7d8a6d82fefd6f54a2bdf,crates/tauri-utils/src/config.rs,144842,153370,153370,304,2,306
Rust,xlarge,tauri-apps-tauri.git,4acae1ec02f2e0b0501d6b79b0bb862893296abd,crates/tauri-runtime-wry/src/lib.rs,150995,150988,150995,23,20,43
Rust,xlarge,tauri-apps-tauri.git,62b3a5cd1c804440c2130ab36cc3eadb3baf61cb,crates/tauri-runtime-wry/src/lib.rs,130382,131306,131306,63,33,96
Rust,xlarge,tauri-apps-tauri.git,68874c68c566638b4c21a3aa67844d1bdaeb6dab,crates/tauri-utils/src/config.rs,154449,154640,154640,6,0,6
Rust,xlarge,tauri-apps-tauri.git,731dd5bfdc62505c904bf8e7262bb5c1428b5a5a,crates/tauri-utils/src/config.rs,163889,163873,163889,2,2,4
Rust,xlarge,tauri-apps-tauri.git,737364b8d32c0d03847c77ac0a7ed30bc20ec668,crates/tauri-runtime-wry/src/lib.rs,158156,158148,158156,1,1,2
Rust,xlarge,tauri-apps-tauri.git,87b3cdce48d8ffae2adc3d21fc764ffcf6a4900a,crates/tauri-utils/src/config.rs,144549,144549,144549,3,3,6
Rust,xlarge,tauri-apps-tauri.git,8a1d49082033cc0bae2258fed3c3aeb539665acf,crates/tauri-utils/src/config.rs,141114,141118,141118,1,0,1
Rust,xlarge,tauri-apps-tauri.git,8cf662e34bf738a0d16bb7b9aeb35667e2e4984b,crates/tauri-runtime-wry/src/lib.rs,143449,143505,143505,2,1,3
Rust,xlarge,tauri-apps-tauri.git,a247170e1f620a9b012274b11cfe51e90327d6e9,crates/tauri-runtime-wry/src/lib.rs,129739,129891,129891,6,0,6
Rust,xlarge,tauri-apps-tauri.git,b52da29d5dbdb675ddba438a335e6a59f620e536,crates/tauri-utils/src/config.rs,143428,144219,144219,13,1,14
Rust,xlarge,tauri-apps-tauri.git,b80f9deb5fc6225fd07915953ab03dac3f979ce5,crates/tauri-utils/src/config_v1/mod.rs,115213,114893,115213,10,35,45
Rust,xlarge,tauri-apps-tauri.git,c1cd0a2ddb5bc3e99451cbe399b5fc9f0035f571,crates/tauri-runtime-wry/src/lib.rs,143463,143572,143572,3,0,3
Rust,xlarge,tauri-apps-tauri.git,c1d82eb3a3fa4b555745ba699edf1cc532030117,crates/tauri-runtime-wry/src/lib.rs,158774,159318,159318,12,0,12
Rust,xlarge,tauri-apps-tauri.git,c698a6d6f3e02548444a4aa0e5220bbc6fc05c74,crates/tauri-runtime-wry/src/lib.rs,138427,138821,138821,17,0,17
Rust,xlarge,tauri-apps-tauri.git,cbc095ec5fe7de29b5c9265576d4e071ec159c1c,crates/tauri-utils/src/config.rs,111436,112117,112117,14,1,15
Rust,xlarge,tauri-apps-tauri.git,d34497ef154eddcc36327a30dda06dc4748f6b20,crates/tauri-runtime-wry/src/lib.rs,162316,161577,162316,51,62,113
Rust,xlarge,tauri-apps-tauri.git,ed7c9a4100e08c002212265549d12130d021ad1e,crates/tauri-utils/src/config.rs,161004,161585,161585,12,0,12
Rust,xlarge,tauri-apps-tauri.git,fabc2f283e38b62c721326e44645d47138418cbc,crates/tauri-utils/src/config.rs,112117,127801,127801,339,1,340
Rust,xlarge,vercel-next.js.git,014b9987faa629accb6150c917bc328358d299a0,turbopack/crates/turbopack-ecmascript/src/references/mod.rs,165476,169779,169779,92,1,93
Rust,xlarge,vercel-next.js.git,0866832665da1b7fbd51e5ae6c8153028288340c,turbopack/crates/turbo-tasks-backend/src/backend/mod.rs,140786,137321,140786,260,342,602
Rust,xlarge,vercel-next.js.git,0866832665da1b7fbd51e5ae6c8153028288340c,turbopack/crates/turbo-tasks-macros/src/derive/task_storage_macro.rs,148320,103400,148320,317,1504,1821
Rust,xlarge,vercel-next.js.git,0d613062017062259a00138e64b07c081f26993b,turbopack/crates/turbopack-ecmascript/src/lib.rs,114785,114816,114816,1,0,1
Rust,xlarge,vercel-next.js.git,20be9bb47a69e850ec474e0a60ea9e6d8e998d8a,turbopack/crates/turbo-tasks-backend/src/backend/mod.rs,137388,137980,137980,17,3,20
Rust,xlarge,vercel-next.js.git,2e3fb9bd81401638e4f72451ec291d8549942df6,turbopack/crates/turbopack-ecmascript/src/analyzer/mod.rs,154331,154542,154542,10,4,14
Rust,xlarge,vercel-next.js.git,468a40fa32bcd0d3683d8fa13ce4dbab892b65eb,turbopack/crates/turbo-tasks-fs/src/lib.rs,130599,133907,133907,340,266,606
Rust,xlarge,vercel-next.js.git,5070ad0df4f7fa9b448516035cdea4738814706b,turbopack/crates/turbo-tasks-fs/src/lib.rs,125674,125300,125674,6,25,31
