fixture,preset,side,class,verdict,kind,row,row_drift,drift_matches_neighbours,clean_in_class
rust-add-if,Full,before,row+-+same,painted:Move,"""",4,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,),4,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,;,4,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,},5,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,else,5,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,{,5,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,identifier,6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,!,6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,(,6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,"""",6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,string_content,6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,"""",6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,),6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,;,6,2,true,2
rust-add-if,Full,before,row+-+same,painted:Move,},7,2,true,2
rust-add-if,Full,after,row+col+edited,painted:Move,if,5,2,false,0
rust-add-if,Full,after,row+col+edited,painted:Move,identifier,5,2,true,0
rust-add-if,Full,after,row+col+edited,painted:Move,%,5,2,true,0
rust-add-if,Full,after,row+col+edited,painted:Move,integer_literal,5,2,true,0
rust-add-if,Full,after,row+col+edited,painted:Move,==,5,2,true,0
rust-add-if,Full,after,row+col+edited,painted:Move,integer_literal,5,2,true,0
rust-add-if,Full,after,row+col+edited,painted:Move,{,5,2,true,0
rust-add-if,Full,after,row+-+same,painted:Move,identifier,6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,!,6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,(,6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,"""",6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,string_content,6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,"""",6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,),6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,;,6,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,},7,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,else,7,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,{,7,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,identifier,8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,!,8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,(,8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,"""",8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,string_content,8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,"""",8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,),8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,;,8,2,true,2
rust-add-if,Full,after,row+-+same,painted:Move,},9,2,true,2
rust-add-to-existing-use,Full,before,row+col+edited,painted:Move,identifier,1,1,false,2
rust-add-to-existing-use,Full,after,row+col+edited,painted:Move,identifier,2,1,false,2
rust-algorithm-change,Minimal,before,row+col+edited,painted:Move,if,5,3,false,6
rust-algorithm-change,Minimal,before,row+col+edited,painted:Move,return,6,3,true,6
rust-algorithm-change,Minimal,before,row+col+edited,painted:Move,identifier,6,3,true,6
rust-algorithm-change,Minimal,before,row+col+edited,painted:Move,(,6,3,true,6
rust-algorithm-change,Minimal,before,row+col+edited,painted:Move,),6,3,true,6
rust-algorithm-change,Minimal,after,row+col+edited,painted:Move,if,8,3,false,6
rust-algorithm-change,Minimal,after,row+col+edited,painted:Move,return,9,3,true,6
rust-algorithm-change,Minimal,after,row+col+edited,painted:Move,identifier,9,3,true,6
rust-algorithm-change,Minimal,after,row+col+edited,painted:Move,(,9,3,true,6
rust-algorithm-change,Minimal,after,row+col+edited,painted:Move,),9,3,true,6
rust-algorithm-change,Full,before,row+col+edited,painted:Move,if,5,3,false,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,{,5,3,true,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,return,6,3,true,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,identifier,6,3,true,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,(,6,3,true,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,),6,3,true,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,;,6,3,true,0
rust-algorithm-change,Full,before,row+col+edited,painted:Move,},7,3,false,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,if,8,3,false,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,{,8,3,true,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,return,9,3,true,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,identifier,9,3,true,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,(,9,3,true,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,),9,3,true,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,;,9,3,true,0
rust-algorithm-change,Full,after,row+col+edited,painted:Move,},10,3,false,0
rust-data-structure,Full,before,row+-+edited,painted:Move,integer_literal,8,11,true,14
rust-data-structure,Full,before,row+-+edited,painted:Move,",",8,11,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,integer_literal,8,11,true,14
rust-data-structure,Full,before,row+-+edited,painted:Move,integer_literal,9,11,true,14
rust-data-structure,Full,before,row+-+edited,painted:Move,",",9,11,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,integer_literal,9,11,true,14
rust-data-structure,Full,before,row+-+edited,painted:Move,integer_literal,10,11,true,14
rust-data-structure,Full,before,row+-+edited,painted:Move,",",10,11,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,integer_literal,10,11,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,identifier,14,12,false,14
rust-data-structure,Full,before,row+col+edited,painted:Move,.,14,12,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,identifier,14,12,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,",",14,12,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,identifier,14,12,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,.,14,12,true,14
rust-data-structure,Full,before,row+col+edited,painted:Move,identifier,14,12,true,14
rust-data-structure,Full,after,row+-+edited,painted:Move,integer_literal,19,11,true,14
rust-data-structure,Full,after,row+-+edited,painted:Move,",",19,11,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,integer_literal,19,11,true,14
rust-data-structure,Full,after,row+-+edited,painted:Move,integer_literal,20,11,true,14
rust-data-structure,Full,after,row+-+edited,painted:Move,",",20,11,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,integer_literal,20,11,true,14
rust-data-structure,Full,after,row+-+edited,painted:Move,integer_literal,21,11,true,14
rust-data-structure,Full,after,row+-+edited,painted:Move,",",21,11,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,integer_literal,21,11,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,identifier,26,12,false,14
rust-data-structure,Full,after,row+col+edited,painted:Move,.,26,12,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,identifier,26,12,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,",",26,12,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,identifier,26,12,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,.,26,12,true,14
rust-data-structure,Full,after,row+col+edited,painted:Move,identifier,26,12,true,14
rust-error-handling,Full,before,-+col+edited,painted:Move,type_identifier,4,0,true,10
rust-error-handling,Full,before,-+col+edited,painted:Move,identifier,8,0,true,10
rust-error-handling,Full,after,-+col+edited,painted:Move,type_identifier,4,0,true,10
rust-error-handling,Full,after,-+col+edited,painted:Move,identifier,8,0,true,10
rust-hash-optimization,Minimal,before,row+col+edited,painted:Move,identifier,20,17,false,22
rust-hash-optimization,Minimal,before,row+col+edited,painted:Move,identifier,20,18,false,22
rust-hash-optimization,Minimal,after,row+col+edited,painted:Move,identifier,37,17,false,22
rust-hash-optimization,Minimal,after,row+col+edited,painted:Move,identifier,38,18,false,22
rust-hash-optimization,Full,before,row+-+edited,painted:Move,",",16,17,true,44
rust-hash-optimization,Full,before,row+col+edited,painted:Move,identifier,20,17,false,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,.,20,19,false,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,field_identifier,20,19,true,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,(,20,19,true,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,),20,19,true,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,",",20,19,false,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,identifier,20,18,false,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,.,20,19,false,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,field_identifier,20,19,true,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,(,20,19,true,4
rust-hash-optimization,Full,before,row+col+edited,painted:Move,),20,19,true,4
rust-hash-optimization,Full,after,row+-+edited,painted:Move,",",33,17,true,44
rust-hash-optimization,Full,after,row+col+edited,painted:Move,identifier,37,17,false,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,identifier,38,18,false,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,.,39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,field_identifier,39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,(,39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,),39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,",",39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,.,39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,field_identifier,39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,(,39,19,true,4
rust-hash-optimization,Full,after,row+col+edited,painted:Move,),39,19,true,4
rust-multi-map-duplicate-calls,Minimal,before,row+-+same,painted:Move,identifier,5,3,false,0
rust-multi-map-duplicate-calls,Minimal,before,row+-+same,painted:Move,(,5,3,true,0
rust-multi-map-duplicate-calls,Minimal,before,row+-+same,painted:Move,),5,3,true,0
rust-multi-map-duplicate-calls,Minimal,before,row+-+same,painted:Move,;,5,3,true,0
rust-multi-map-duplicate-calls,Minimal,after,row+-+same,painted:Move,identifier,2,3,false,0
rust-multi-map-duplicate-calls,Minimal,after,row+-+same,painted:Move,(,2,3,true,0
rust-multi-map-duplicate-calls,Minimal,after,row+-+same,painted:Move,),2,3,true,0
rust-multi-map-duplicate-calls,Minimal,after,row+-+same,painted:Move,;,2,3,true,0
rust-multi-map-duplicate-calls,Full,before,row+-+same,painted:Move,identifier,5,3,false,0
rust-multi-map-duplicate-calls,Full,before,row+-+same,painted:Move,(,5,3,true,0
rust-multi-map-duplicate-calls,Full,before,row+-+same,painted:Move,),5,3,true,0
rust-multi-map-duplicate-calls,Full,before,row+-+same,painted:Move,;,5,3,true,0
rust-multi-map-duplicate-calls,Full,after,row+-+same,painted:Move,identifier,2,3,false,0
rust-multi-map-duplicate-calls,Full,after,row+-+same,painted:Move,(,2,3,true,0
rust-multi-map-duplicate-calls,Full,after,row+-+same,painted:Move,),2,3,true,0
rust-multi-map-duplicate-calls,Full,after,row+-+same,painted:Move,;,2,3,true,0
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,identifier,4,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,::,4,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,identifier,4,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,identifier,4,0,true,364
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,let,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,identifier,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,::,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,identifier,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,(,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,identifier,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,),23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,=,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,&,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,*,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,*,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+-+edited,painted:Move,identifier,23,0,true,46
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,let,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,(,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,),24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,=,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,self,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,.,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,field_identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,.,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,field_identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,.,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,field_identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,(,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,&,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,.,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,field_identifier,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,(,24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,),24,0,true,364
rust-next-font-imports-generator,Minimal,before,-+col+edited,painted:Move,),24,0,false,364
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,let,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,identifier,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,::,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,identifier,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,(,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,identifier,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,),98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,=,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,&,98,2,true,50
rust-next-font-imports-generator,Minimal,before,row+-+edited,painted:Move,*,98,2,true,50
