name,category,language,before_loc,after_loc,before_bytes,after_bytes,before_nodes,after_nodes,has_mapping,op_identical,op_update,op_match_but_not_identical,op_delete,op_delete_with_children,op_insert,op_insert_with_children,node_op_identical,node_op_update,node_op_match_but_not_identical,node_op_delete,node_op_delete_with_children,node_op_insert,node_op_insert_with_children,implicit_identical_nodes,paired_entries,depth_delta_0,depth_delta_1,depth_delta_2,depth_delta_3plus,reorder_signals,group_count,group_with_children,group_all_to_all,current_mismatches
java-defects4j-closure-65-codegenerator,defects4j,Java,1210,1210,37652,37654,8909,8909,true,8894,1,14,0,0,0,0,17788,2,28,0,0,0,0,0,8909,8909,0,0,0,0,0,0,0,0
java-defects4j-closure-66-typecheck,defects4j,Java,1924,1926,66930,66975,12577,12587,true,12567,0,10,0,0,4,1,25134,0,20,0,0,4,6,0,12577,12577,0,0,0,0,0,0,0,3
java-defects4j-closure-67-analyzeprototypeproperties,defects4j,Java,697,697,22383,22435,4343,4364,true,4331,0,9,0,0,2,1,8668,0,18,0,0,2,19,6,4340,4312,28,0,0,0,1,0,0,3
java-defects4j-closure-68-jsdocinfoparser,defects4j,Java,2304,2306,73439,73499,13828,13844,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-69-typecheck,defects4j,Java,1916,1923,66538,66880,12472,12576,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-7-chainablereverseabstractinterpreter,defects4j,Java,714,718,21617,21706,3772,3793,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-70-typedscopecreator,defects4j,Java,1811,1811,67134,67135,12654,12654,true,12635,0,19,0,0,0,0,25270,0,38,0,0,0,0,0,12654,12654,0,0,0,0,0,0,0,0
java-defects4j-closure-71-checkaccesscontrols,defects4j,Java,642,642,22255,22267,4144,4147,true,4126,0,11,7,0,10,0,8252,0,22,7,0,10,0,0,4137,4137,0,0,0,0,0,0,0,14
java-defects4j-closure-72-functiontoblockmutator,defects4j,Java,447,449,14838,14943,2323,2351,true,2318,0,5,0,0,0,1,4636,0,10,0,0,0,28,0,2323,2323,0,0,0,0,0,0,0,0
java-defects4j-closure-72-renamelabels,defects4j,Java,276,276,8602,8619,1389,1394,true,1380,0,9,0,0,2,1,2760,0,18,0,0,2,3,0,1389,1385,4,0,0,0,0,0,0,0
java-defects4j-closure-73-codegenerator,defects4j,Java,1193,1193,37217,37216,8793,8793,true,8776,0,17,0,0,0,0,17552,0,34,0,0,0,0,0,8793,8793,0,0,0,0,0,0,0,0
java-defects4j-closure-74-peepholefoldconstants,defects4j,Java,1705,1718,50294,50639,12035,12128,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-75-nodeutil,defects4j,Java,2983,2986,88289,88399,18282,18306,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-76-deadassignmentselimination,defects4j,Java,401,432,14107,15237,2607,2880,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-77-codegenerator,defects4j,Java,1160,1161,36354,36398,8548,8570,true,8539,0,9,0,0,0,1,17078,0,18,0,0,0,22,0,8548,8548,0,0,0,0,0,0,0,0
java-defects4j-closure-78-peepholefoldconstants,defects4j,Java,1630,1628,48071,47899,11519,11469,true,11456,0,13,0,2,0,0,22912,0,26,0,50,0,0,0,11469,11469,0,0,0,0,0,0,0,0
java-defects4j-closure-79-normalize,defects4j,Java,779,779,27761,27775,4838,4840,true,4829,1,8,0,0,2,0,9658,2,16,0,0,2,0,0,4838,4838,0,0,0,0,0,0,0,0
java-defects4j-closure-79-varcheck,defects4j,Java,277,278,10039,10072,1742,1751,true,1737,0,5,0,0,0,1,3474,0,10,0,0,0,9,0,1742,1742,0,0,0,0,0,0,0,0
java-defects4j-closure-8-collapsevariabledeclarations,defects4j,Java,246,250,6853,6981,1363,1403,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-80-nodeutil,defects4j,Java,2971,2973,87935,87987,18252,18268,true,18240,0,12,0,0,16,0,36480,0,24,0,0,16,0,0,18252,18251,1,0,0,0,0,0,0,1
java-defects4j-closure-81-irfactory,defects4j,Java,1282,1289,48269,48545,13076,13134,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-82-jstype,defects4j,Java,1028,1030,32127,32227,3847,3866,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-83-commandlinerunner,defects4j,Java,624,627,23026,23104,4296,4318,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-84-irfactory,defects4j,Java,1216,1243,46097,46932,12538,12750,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-85-unreachablecodeelimination,defects4j,Java,236,230,8284,7932,1519,1429,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-86-nodeutil,defects4j,Java,2533,2533,75861,75862,15042,15042,true,15032,0,10,0,0,0,0,30064,0,20,0,0,0,0,0,15042,15042,0,0,0,0,0,0,0,0
java-defects4j-closure-87-peepholesubstitutealternatesyntax,defects4j,Java,1085,1097,35821,36293,6752,6892,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-88-deadassignmentselimination,defects4j,Java,348,354,12230,12491,2265,2339,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-89-collapseproperties,defects4j,Java,853,856,31080,31219,5070,5112,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-89-globalnamespace,defects4j,Java,1080,1080,33698,33673,6046,6037,true,6027,0,9,3,2,0,0,12057,0,18,3,5,0,0,3,6036,6033,3,0,0,0,1,0,0,0
java-defects4j-closure-9-processcommonjsmodules,defects4j,Java,286,287,9629,9652,2009,2025,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-90-functiontype,defects4j,Java,945,948,30678,30791,5527,5551,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-90-functiontypebuilder,defects4j,Java,727,727,25829,25860,4681,4687,true,4670,0,10,0,0,5,0,9343,0,20,0,0,5,0,3,4680,4679,1,0,0,0,1,0,0,0
java-defects4j-closure-91-checkglobalthis,defects4j,Java,194,203,6137,6473,943,1034,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-92-processclosureprimitives,defects4j,Java,916,916,32465,32469,6249,6249,true,6234,1,14,0,0,0,0,12468,2,28,0,0,0,0,0,6249,6249,0,0,0,0,0,0,0,0
java-defects4j-closure-94-nodeutil,defects4j,Java,2322,2341,69799,70298,13768,13937,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-95-typedscopecreator,defects4j,Java,1525,1532,55843,56132,10638,10723,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-96-typecheck,defects4j,Java,1720,1723,58981,59083,11212,11245,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-97-peepholefoldconstants,defects4j,Java,1195,1196,34482,34532,8005,8016,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-98-referencecollectingcallback,defects4j,Java,587,606,17193,17804,3034,3222,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-closure-99-checkglobalthis,defects4j,Java,184,189,5781,5923,875,922,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-1-caverphone,defects4j,Java,183,183,7223,7247,1523,1533,true,1514,0,9,0,0,0,1,3028,0,18,0,0,0,10,0,1523,1523,0,0,0,0,0,0,0,0
java-defects4j-codec-1-metaphone,defects4j,Java,405,405,14406,14430,2644,2654,true,2634,0,10,0,0,0,1,5268,0,20,0,0,0,10,0,2644,2644,0,0,0,0,0,0,0,0
java-defects4j-codec-1-soundexutils,defects4j,Java,123,123,4236,4260,449,459,true,439,0,10,0,0,0,1,878,0,20,0,0,0,10,0,449,449,0,0,0,0,0,0,0,0
java-defects4j-codec-10-caverphone,defects4j,Java,185,185,7248,7248,1528,1528,true,1517,1,10,0,0,0,0,3034,2,20,0,0,0,0,0,1528,1528,0,0,0,0,0,0,0,0
java-defects4j-codec-12-basencodecinputstream,defects4j,Java,158,187,5361,6120,585,814,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-13-doublemetaphone,defects4j,Java,1008,1009,35933,35998,8877,8898,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-13-stringutils,defects4j,Java,374,386,17391,17836,854,986,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-14-lang,defects4j,Java,231,231,9441,9472,1269,1284,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-14-phoneticengine,defects4j,Java,519,528,20070,20569,3342,3452,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-14-rule,defects4j,Java,713,716,27470,27634,5272,5319,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-16-base32,defects4j,Java,539,539,26050,26095,4380,4379,true,4372,0,6,2,0,1,0,8744,0,12,2,0,1,0,0,4378,4378,0,0,0,0,0,0,0,0
java-defects4j-codec-17-stringutils,defects4j,Java,422,422,19468,19467,1082,1081,true,1073,0,6,3,0,2,0,2146,0,12,3,0,2,0,0,1079,1079,0,0,0,0,0,0,0,2
java-defects4j-codec-2-base64,defects4j,Java,896,896,34587,34598,4731,4737,true,4721,0,10,0,0,1,2,9442,0,20,0,0,1,5,0,4731,4728,3,0,0,0,0,0,0,0
java-defects4j-codec-3-doublemetaphone,defects4j,Java,1105,1105,38942,38942,9147,9147,true,9129,1,17,0,0,0,0,18258,2,34,0,0,0,0,0,9147,9147,0,0,0,0,0,0,0,0
java-defects4j-codec-4-base64,defects4j,Java,1055,1055,40640,40636,5050,5050,true,5042,0,8,0,0,0,0,10084,0,16,0,0,0,0,0,5050,5050,0,0,0,0,0,0,0,1
java-defects4j-codec-5-base64,defects4j,Java,1068,1071,41035,41151,5064,5095,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-6-base64inputstream,defects4j,Java,190,194,7462,7575,647,673,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-7-base64,defects4j,Java,1071,1071,41151,41152,5095,5095,true,5084,0,11,0,0,0,0,10168,0,22,0,0,0,0,0,5095,5095,0,0,0,0,0,0,0,0
java-defects4j-codec-8-base64,defects4j,Java,1032,1025,39485,39268,4923,4857,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-codec-8-base64inputstream,defects4j,Java,192,189,7464,7325,671,636,true,622,0,14,0,1,0,0,1244,0,28,0,35,0,0,0,636,636,0,0,0,0,0,0,0,0
java-defects4j-codec-9-base64,defects4j,Java,1061,1061,40879,40895,4919,4924,true,4910,0,9,0,0,5,0,9820,0,18,0,0,5,0,0,4919,4918,1,0,0,0,0,0,0,0
java-defects4j-collections-25-iteratorutils,defects4j,Java,1499,1505,61280,61694,6404,6509,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-collections-26-multikey,defects4j,Java,281,281,8936,8938,827,827,true,821,0,6,0,0,0,0,1642,0,12,0,0,0,0,0,827,827,0,0,0,0,0,0,0,0
java-defects4j-collections-27-multivaluemap,defects4j,Java,570,577,20274,20654,3093,3158,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-collections-28-abstractpatriciatrie,defects4j,Java,2441,2451,77731,78088,15166,15285,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-1-cpioarchiveoutputstream,defects4j,Java,413,414,14004,14031,2778,2787,true,2771,0,7,0,0,0,1,5542,0,14,0,0,0,9,0,2778,2778,0,0,0,0,0,0,0,0
java-defects4j-compress-10-zipfile,defects4j,Java,965,969,35070,35259,4891,4939,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-11-archivestreamfactory,defects4j,Java,255,257,10077,10133,1402,1414,true,1395,0,7,0,0,12,0,2790,0,14,0,0,12,0,0,1402,1343,0,59,0,0,0,0,0,2
java-defects4j-compress-12-tararchiveinputstream,defects4j,Java,556,562,18573,18785,2972,3018,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-13-ziparchiveentry,defects4j,Java,685,689,22227,22381,3164,3219,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-14-tarutils,defects4j,Java,394,387,14471,14297,2016,1968,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-15-ziparchiveentry,defects4j,Java,689,689,22145,22132,3151,3150,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-16-archivestreamfactory,defects4j,Java,259,260,10237,10283,1416,1428,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-17-tarutils,defects4j,Java,623,624,24133,24197,3650,3675,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-18-tararchiveoutputstream,defects4j,Java,581,584,21748,21852,3465,3508,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-19-zip64extendedinformationextrafield,defects4j,Java,357,357,13305,13304,1627,1627,true,1616,0,11,0,0,0,0,3232,0,22,0,0,0,0,0,1627,1627,0,0,0,0,0,0,0,0
java-defects4j-compress-2-ararchiveinputstream,defects4j,Java,182,207,5368,6246,1195,1430,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-20-cpioarchiveinputstream,defects4j,Java,525,525,17080,17222,3364,3407,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-21-sevenzoutputfile,defects4j,Java,682,681,23933,23900,5498,5489,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-22-bzip2compressorinputstream,defects4j,Java,1047,1035,33697,33330,7949,7865,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-23-coders,defects4j,Java,278,278,11836,11844,2377,2380,true,2364,0,12,0,0,2,0,4731,0,24,0,0,2,0,3,2376,2354,22,0,0,0,1,0,0,5
java-defects4j-compress-24-tarutils,defects4j,Java,633,630,24655,24563,3667,3633,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-25-ziparchiveinputstream,defects4j,Java,1073,1074,38769,38791,6715,6725,true,6710,0,5,0,0,0,1,13420,0,10,0,0,0,10,0,6715,6715,0,0,0,0,0,0,0,0
java-defects4j-compress-26-ioutils,defects4j,Java,192,203,6456,6847,682,779,true,677,0,5,0,0,0,1,1354,0,10,0,0,0,97,0,682,682,0,0,0,0,0,0,0,0
java-defects4j-compress-27-tarutils,defects4j,Java,630,626,24563,24398,3633,3598,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-28-tararchiveinputstream,defects4j,Java,689,692,23608,23723,3464,3489,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-29-archivestreamfactory,defects4j,Java,407,415,15889,16197,2173,2229,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-29-cpioarchiveinputstream,defects4j,Java,564,566,18675,18736,3524,3540,true,3519,0,5,0,0,0,2,7038,0,10,0,0,0,16,0,3524,3524,0,0,0,0,0,0,0,0
java-defects4j-compress-29-cpioarchiveoutputstream,defects4j,Java,560,562,19176,19237,3586,3602,true,3581,0,5,0,0,0,2,7162,0,10,0,0,0,16,0,3586,3586,0,0,0,0,0,0,0,0
java-defects4j-compress-29-dumparchiveinputstream,defects4j,Java,554,556,17462,17523,3281,3297,true,3276,0,5,0,0,0,2,6552,0,10,0,0,0,16,0,3281,3281,0,0,0,0,0,0,0,0
java-defects4j-compress-29-tararchiveinputstream,defects4j,Java,722,724,24622,24683,3544,3560,true,3539,0,5,0,0,0,2,7078,0,10,0,0,0,16,0,3544,3544,0,0,0,0,0,0,0,0
java-defects4j-compress-29-tararchiveoutputstream,defects4j,Java,700,702,26378,26439,4136,4152,true,4131,0,5,0,0,0,2,8262,0,10,0,0,0,16,0,4136,4136,0,0,0,0,0,0,0,0
java-defects4j-compress-29-ziparchiveinputstream,defects4j,Java,1080,1082,38952,39013,6716,6732,true,6711,0,5,0,0,0,2,13422,0,10,0,0,0,16,0,6716,6716,0,0,0,0,0,0,0,0
java-defects4j-compress-3-tararchiveoutputstream,defects4j,Java,319,325,11413,11650,1429,1472,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-30-bzip2compressorinputstream,defects4j,Java,1035,1038,33313,33369,7862,7878,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-31-tarutils,defects4j,Java,628,625,24420,24347,3590,3575,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-32-tararchiveinputstream,defects4j,Java,724,724,24683,24679,3560,3560,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-33-compressorstreamfactory,defects4j,Java,374,377,14534,14693,1703,1731,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-33-deflatecompressorinputstream,defects4j,Java,106,118,3192,3754,394,559,true,391,0,3,0,0,0,6,782,0,6,0,0,0,165,0,394,394,0,0,0,0,0,0,0,0
java-defects4j-compress-34-newunix,defects4j,Java,345,346,12291,12329,1417,1430,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-35-tarutils,defects4j,Java,615,610,23692,23527,3567,3516,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-36-sevenzfile,defects4j,Java,1011,1014,41052,41183,8758,8800,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-37-tararchiveinputstream,defects4j,Java,764,766,26777,26893,3960,3978,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-38-tararchiveentry,defects4j,Java,1253,1253,38572,38614,5024,5042,true,5017,0,7,0,0,5,3,10034,0,14,0,0,5,13,0,5024,5009,15,0,0,0,0,0,0,0
java-defects4j-compress-39-archiveutils,defects4j,Java,290,297,10240,10623,1479,1576,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-4-changesetperformer,defects4j,Java,178,179,6527,6549,1102,1111,true,1097,0,5,0,0,0,1,2194,0,10,0,0,0,9,0,1102,1102,0,0,0,0,0,0,0,0
java-defects4j-compress-4-cpioarchiveoutputstream,defects4j,Java,389,388,13515,13488,2625,2616,true,2609,0,7,0,1,0,0,5218,0,14,0,9,0,0,0,2616,2616,0,0,0,0,0,0,0,0
java-defects4j-compress-4-tararchiveoutputstream,defects4j,Java,323,322,11531,11509,1472,1465,true,1458,0,7,0,1,0,0,2916,0,14,0,7,0,0,0,1465,1465,0,0,0,0,0,0,0,0
java-defects4j-compress-4-ziparchiveoutputstream,defects4j,Java,918,917,28984,28966,4720,4713,true,4708,0,5,0,1,0,0,9416,0,10,0,7,0,0,0,4713,4713,0,0,0,0,0,0,0,0
java-defects4j-compress-40-bitinputstream,defects4j,Java,110,137,3845,4959,524,771,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-41-ziparchiveinputstream,defects4j,Java,1129,1130,41453,41557,7077,7105,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-42-unixstat,defects4j,Java,67,68,1920,1954,99,107,true,96,0,3,0,0,0,1,192,0,6,0,0,0,8,0,99,99,0,0,0,0,0,0,0,0
java-defects4j-compress-42-ziparchiveentry,defects4j,Java,860,860,28440,28445,4076,4076,true,4065,1,10,0,0,0,0,8130,2,20,0,0,0,0,0,4076,4076,0,0,0,0,0,0,0,0
java-defects4j-compress-43-ziparchiveoutputstream,defects4j,Java,1686,1686,63779,63819,9748,9761,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-44-checksumcalculatinginputstream,defects4j,Java,99,105,2931,3171,390,440,true,385,0,5,0,0,0,2,770,0,10,0,0,0,50,0,390,390,0,0,0,0,0,0,0,0
java-defects4j-compress-45-tarutils,defects4j,Java,616,617,24009,24030,3636,3640,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-46-extendedtimestamp,defects4j,Java,600,599,21606,21593,2273,2275,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-47-ziparchiveinputstream,defects4j,Java,1164,1177,43014,43744,7307,7459,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-5-ziparchiveinputstream,defects4j,Java,346,350,11430,11590,2347,2381,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-6-ziparchiveentry,defects4j,Java,471,474,14799,14903,2247,2273,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-7-tarutils,defects4j,Java,261,262,9319,9389,1236,1248,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-compress-9-tararchiveoutputstream,defects4j,Java,359,367,12465,12661,1693,1748,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-1-extendedbufferedreader,defects4j,Java,161,161,4678,4719,593,608,true,585,0,7,0,0,14,0,1173,0,14,0,0,14,0,3,592,589,0,0,3,0,1,0,0,0
java-defects4j-csv-10-csvprinter,defects4j,Java,440,443,14830,14943,2369,2411,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-11-csvparser,defects4j,Java,507,507,17891,17909,2162,2168,true,2149,0,13,0,0,6,0,4298,0,26,0,0,6,0,0,2162,2149,13,0,0,0,0,0,0,0
java-defects4j-csv-12-csvformat,defects4j,Java,1010,1010,36794,36828,3792,3799,true,3786,0,6,0,0,7,0,7572,0,12,0,0,7,0,0,3792,3785,7,0,0,0,0,0,0,0
java-defects4j-csv-13-csvformat,defects4j,Java,1290,1290,46623,46645,4783,4794,true,4773,0,5,0,0,10,0,9557,0,10,0,0,10,0,11,4778,4747,31,0,0,0,1,0,0,0
java-defects4j-csv-13-csvprinter,defects4j,Java,520,522,17356,17424,2471,2494,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-14-csvformat,defects4j,Java,1814,1814,65392,65398,7156,7156,true,7125,0,31,0,0,0,0,14250,0,62,0,0,0,0,0,7156,7156,0,0,0,0,0,0,0,6
java-defects4j-csv-15-csvformat,defects4j,Java,1979,1977,70689,70541,7583,7528,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-16-csvparser,defects4j,Java,625,629,22342,22512,2633,2658,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-2-csvrecord,defects4j,Java,167,174,5054,5376,598,649,true,593,0,5,0,0,5,1,1186,0,10,0,0,5,46,0,598,576,0,22,0,0,0,0,0,0
java-defects4j-csv-3-lexer,defects4j,Java,181,184,6127,6263,966,1008,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-4-csvparser,defects4j,Java,463,463,15734,15766,1954,1965,true,1948,0,6,0,0,11,0,3896,0,12,0,0,11,0,0,1954,1937,17,0,0,0,0,0,0,0
java-defects4j-csv-5-csvprinter,defects4j,Java,428,430,14350,14399,2332,2344,true,2327,0,5,0,0,12,0,4654,0,10,0,0,12,0,0,2332,2322,0,10,0,0,0,0,0,0
java-defects4j-csv-6-csvrecord,defects4j,Java,225,227,6782,6835,931,946,true,924,0,7,0,0,15,0,1848,0,14,0,0,15,0,0,931,909,0,22,0,0,0,0,0,0
java-defects4j-csv-7-csvparser,defects4j,Java,489,493,16632,16860,2017,2070,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-8-csvformat,defects4j,Java,904,903,32240,32187,3651,3633,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-csv-9-csvrecord,defects4j,Java,227,230,6822,6887,942,958,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
java-defects4j-gson-1-typeinfofactory,defects4j,Java,134,175,5528,7398,950,1419,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
