language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
Go,,stratified,,go-gohugoio-hugo-version,814,810,60,59,ok,0.540945,82872,318582,60
Go,,stratified,,go-golang-go-add-one-line,1391,1410,215,223,ok,1.621527,359692,885374,223
Go,,stratified,,go-golang-go-update-copyright-year,285,285,9,9,ok,0.020052,3848,14528,9
Go,,stratified,,go-grafana-grafana-real-small-change-with-a-move,1000,1021,252,259,ok,5.311933,638416,2115980,259
Go,,full,,go-henri-gasc-cliphist-auto-generated-file,45401,45775,16689,16817,ok,51.440928,7069824,24203239,16827
Go,,stratified,,go-jesseduffield-lazygit-add-a-func,278,301,36,43,ok,0.149632,14880,69020,43
Go,,full,,go-jesseduffield-lazygit-add-function,299,335,53,68,ok,0.19242099999999998,21816,92628,68
Go,,stratified,,go-jesseduffield-lazygit-add-two-lines,1524,1601,655,675,ok,17.451474,1531250,4449406,675
Go,,stratified,,go-junegunn-fzf-real-small-change,164,269,53,95,ok,0.460288,62440,233100,95
Go,,small,,go-kubernetes-kubernetes-add-unit-test-cases,7378,12185,2516,4216,ok,71.726736,6686974,21380661,4216
Go,,small,,go-lazygit-add-to-if-condition,12005,12042,3232,3244,ok,20.968674,2409904,7547068,3244
Go,,small,,go-lazygit-switch-to-strings,703,740,233,249,ok,11.014285000000001,949806,2619938,260
Go,,full,,go-nwg-piotr-gopsuinfo-shuffle-around-if-blocks,7513,7377,2916,2880,ok,70.317509,4859682,14836415,2926
Go,,stratified,,go-ollama-ollama-add-go-build-comment,160,178,13,14,ok,0.051258000000000005,4944,20924,14
Go,,stratified,,go-ollama-ollama-remove-go-build-comment,210,191,8,7,ok,0.04955,9586,32490,8
Go,,small,,go-ollama-ollama-surround-block-with-if-and-function-call,14519,14743,5533,5600,ok,27.003744,2994898,10418959,5600
Go,,full,,go-prometheus-node_exporter-remove-one-comment,9282,9260,2707,2706,ok,5.249297,883840,3129760,2707
Go,,stratified,,go-prometheus-prometheus-remove-copyright-year,1008,1003,31,31,ok,0.072773,14432,62638,31
Go,,small,,go-prometheus-single-comment-change,1173,1168,213,213,ok,0.39448700000000003,55808,231516,213
Go,,full,,go-stackexchange-blackbox-add-comment,202,221,25,26,ok,0.076103,7792,39820,26
Go,,small,,go-user-slices-library,28353,28165,5814,5774,ok,39.456759,4247195,13946285,5828
HTML,,full,,html-abs-lang-abs-version-update-in-string,15318,15321,5506,5506,ok,8.84052,1769600,6233208,5506
HTML,,small,,html-apache-echarts-actual-structure-change,19997,21776,3708,3989,ok,7.2420480000000005,1766528,5689816,4095
HTML,,stratified,,html-apache-echarts-delete-one-script-tag,17537,17486,204,187,ok,0.33615700000000004,55808,225818,204
HTML,,stratified,,html-axios-axios-add-script-element,482,516,89,106,ok,0.188744,28224,117936,106
HTML,,full,,html-berndporr-iir1-a-lot-of-new-functionality,15387,12811,4629,4171,ok,10.09677,1766528,6720706,4867
HTML,,stratified,,html-caddyserver-caddy-add-one-element,50653,50699,9102,9121,ok,15.698068,3532928,11358874,9121
HTML,,full,,html-chennes-med-extreme-test,25382,25376,10342,10342,ok,19.213581,3534976,12204108,10342
HTML,,full,,html-chennes-med-only-text-value-change,3931,3929,1376,1376,ok,2.0149109999999997,442496,1491544,1376
HTML,,full,,html-chennes-med-only-text-value-change-2,2555,2549,858,858,ok,1.347341,221824,803560,858
HTML,,small,,html-fatedier-add-attribute,291,304,122,129,ok,0.506153,55808,231738,129
HTML,,stratified,,html-fatedier-frp-update-hashes,416,416,159,159,ok,0.42325,55808,191640,159
HTML,,stratified,,html-fatedier-frp-update-hashes-2,340,340,135,135,ok,0.382718,55808,177688,135
HTML,,stratified,,html-fatedier-frp-update-hashes-3,345,345,135,135,ok,0.348565,55808,177688,135
HTML,,stratified,,html-fatedier-frp-update-hashes-4,340,340,135,135,ok,0.41415799999999997,55808,177688,135
HTML,,stratified,,html-fatedier-frp-version,304,304,129,129,ok,0.360034,55808,176696,129
HTML,,small,,html-firefox-update-src,892,896,253,253,ok,0.410115,110976,350458,253
HTML,,stratified,,html-gohugoio-hugo-change-template-variable-path,2093,2088,168,168,ok,0.27866399999999997,55808,199130,168
HTML,,small,,html-gohugoio-hugo-enclose-table-with-div-and-add-thead-tbody,952,1252,92,119,ok,0.177228,43326,144976,130
HTML,,stratified,,html-gohugoio-hugo-template-not-pure-html,174,207,29,39,ok,0.064338,13888,49919,40
HTML,,stratified,,html-gohugoio-hugo-template-not-pure-html-2,24,182,2,2,ok,0.005021,1296,2960,2
HTML,,stratified,,html-gohugoio-hugo-update-href-template,665,680,196,196,ok,0.28717800000000004,55808,198856,196
HTML,,small,,html-gorhill-add-tag,851,901,291,310,ok,0.530139,110976,396384,310
HTML,,stratified,,html-gorhill-ublock-add-one-meta-element,10363,10413,3703,3722,ok,5.9941819999999995,1766528,5170656,3722
HTML,,small,,html-hugo-tag-to-selfclosing-tag,317,315,92,92,ok,0.23760099999999998,37388,153284,93
HTML,,small,,html-ladybird-delete-attribute,370,297,62,43,ok,0.11173899999999999,21536,78568,62
HTML,,stratified,,html-ladybirdbrowser-ladybird-remove-meta-attribute,440,370,85,66,ok,0.15850599999999998,27968,102188,85
HTML,,stratified,,html-ladybirdbrowser-ladybird-remove-one-line,4212,4143,770,751,ok,1.184296,221824,801304,770
HTML,,stratified,,html-ladybirdbrowser-ladybird-update-pixel-value,577,577,219,219,ok,0.316102,55808,212644,219
HTML,,stratified,,html-ladybirdbrowser-ladybird-update-two-pixel-numbers,959,960,299,299,ok,0.431406,110976,371162,299
HTML,,small,,html-mermaid-update-link,3102,3081,202,202,ok,0.28962699999999997,55808,204328,202
HTML,,full,,html-milkytracker-milkytracker-text-update,115742,115740,40500,40500,ok,116.428245,14131328,46819232,40500
HTML,,stratified,,html-mozilla-firefox-firefox-href-path,530,534,102,102,ok,0.215811,28224,107192,102
HTML,,stratified,,html-mozilla-firefox-firefox-interesting-case,478,486,52,52,ok,0.106864,14176,56520,52
HTML,,stratified,,html-mozilla-firefox-firefox-path,996,1000,143,143,ok,0.294793,55808,189432,143
HTML,,small,,html-mozilla-firefox-firefox-remove-li-around-button,65633,65065,13444,13372,ok,24.416225999999998,3532928,12330930,13446
HTML,,stratified,,html-mozilla-firefox-firefox-test-span,322,417,54,65,ok,0.373539,64210,210422,65
HTML,,stratified,,html-mozilla-pdf-add-closing-tags,239,243,64,64,ok,0.35664300000000004,61652,231350,66
HTML,,full,,html-oauth-xx-oauth-ruby-version-and-timestamp-update,16067,16067,5268,5268,ok,7.919451,1767552,5832216,5268
HTML,,stratified,,html-pandas-dev-pandas-release-banner-update,179,132,19,19,ok,0.031334999999999995,7280,25314,19
HTML,,stratified,,html-prettier-prettier-not-pure-html-includes-yaml-as-well,73,108,29,29,ok,0.047028,14176,44434,29
HTML,,full,,html-tcltk-thread-one-multiline-value-changed,15629,15630,4477,4477,ok,6.462284,1766528,5612584,4477
HTML,,small,,html-twbs-bootstrap-add-the-same-attribute-in-many-places,20576,20861,5185,5290,ok,10.915395,1766528,7771614,5290
HTML,,stratified,,html-twbs-bootstrap-not-html-template-extract-two-vars,321,338,57,58,ok,0.109833,27968,93433,58
HTML,,stratified,,html-twbs-bootstrap-remove-one-line-in-yaml-metadata-preamble,1261,1243,314,314,ok,0.480377,110976,370962,314
HTML,,full,,html-xiaoyeli-superlu-change-a-bunch-of-values-and-add-one-element,21602,21662,5387,5419,ok,19.101494,2009364,7497396,5419
Java,,defects4j,,java-defects4j-chart-1-abstractcategoryitemrenderer,75804,75804,9606,9606,ok,24.917558,3534976,13440574,9606
Java,,defects4j,,java-defects4j-chart-10-standardtooltiptagfragmentgenerator,2395,2426,80,87,ok,0.795418,96818,366214,87
Java,,defects4j,,java-defects4j-chart-11-shapeutilities,19851,19851,3352,3352,ok,5.4192659999999995,884864,3255256,3352
Java,,defects4j,,java-defects4j-chart-12-multiplepieplot,21421,21418,3271,3270,ok,17.838364,2293530,7354632,3275
Java,,defects4j,,java-defects4j-chart-13-borderarrangement,20547,20562,4613,4622,ok,15.296773,2157534,7558627,4622
Java,,defects4j,,java-defects4j-chart-14-categoryplot,145556,145696,18791,18823,ok,59.946805,7069824,26383586,18823
Java,,defects4j,,java-defects4j-chart-14-xyplot,180380,180520,24356,24388,ok,76.40031499999999,7078016,27957478,24388
Java,,defects4j,,java-defects4j-chart-15-pieplot,110086,110207,13951,13985,ok,38.843821,3539072,15325662,13985
Java,,defects4j,,java-defects4j-chart-16-defaultintervalcategorydataset,27492,27512,3408,3414,ok,19.877540999999997,1772374,7267512,3427
Java,,defects4j,,java-defects4j-chart-17-timeseries,37248,37312,4590,4609,ok,10.238867,1767552,6291084,4624
Java,,defects4j,,java-defects4j-chart-18-defaultkeyedvalues,14912,14959,2117,2115,ok,6.5517129999999995,896132,3855084,2138
Java,,defects4j,,java-defects4j-chart-18-defaultkeyedvalues2d,17962,18299,2346,2435,ok,10.524814000000001,1399658,4749904,2435
Java,,defects4j,,java-defects4j-chart-19-categoryplot,135832,136060,18240,18290,ok,57.340783,7069824,24577946,18290
Java,,defects4j,,java-defects4j-chart-2-datasetutilities,87187,87965,12498,12688,ok,210.60923400000001,8086588,45645178,12688
Java,,defects4j,,java-defects4j-chart-20-valuemarker,4977,4991,372,372,ok,0.654466,110976,413916,372
Java,,defects4j,,java-defects4j-chart-21-defaultboxandwhiskercategorydataset,23900,25671,2763,3131,ok,40.247935,3563284,13716446,3132
Java,,defects4j,,java-defects4j-chart-22-keyedobjects2d,14330,15442,2039,2343,ok,48.516663,2824866,17743604,2366
Java,,defects4j,,java-defects4j-chart-23-minmaxcategoryrenderer,19704,20310,2860,3013,ok,5.939627000000001,884864,3300646,3013
Java,,defects4j,,java-defects4j-chart-24-graypaintscale,5343,5339,466,466,ok,0.8481479999999999,221312,698840,466
Java,,defects4j,,java-defects4j-chart-25-statisticalbarrenderer,21092,21344,3132,3200,ok,70.817246,4286420,23465276,3220
Java,,defects4j,,java-defects4j-chart-26-axis,47436,47485,6057,6069,ok,46.136953,4685206,17696418,6069
Java,,defects4j,,java-defects4j-chart-3-timeseries,46316,46382,5958,5982,ok,18.34872,2144436,8398118,5982
Java,,defects4j,,java-defects4j-chart-4-xyplot,209492,209545,28219,28231,ok,96.7224,7416368,31773286,28231
Java,,defects4j,,java-defects4j-chart-5-xyseries,25708,25781,2897,2915,ok,9.577208,1200762,4636001,2919
Java,,defects4j,,java-defects4j-chart-6-shapelist,4616,4850,499,582,ok,1.873429,278768,1121457,586
Java,,defects4j,,java-defects4j-chart-7-timeperiodvalues,18653,18653,2543,2543,ok,4.886074,884864,3135434,2543
Java,,defects4j,,java-defects4j-chart-8-week,21920,21889,2645,2642,ok,5.658529,884864,3295798,2645
Java,,defects4j,,java-defects4j-chart-9-timeseries,37353,37383,4607,4619,ok,25.218319,3124236,11382946,4619
Java,,defects4j,,java-defects4j-cli-1-commandline,8492,8462,966,911,ok,7.984602000000001,594458,3808662,1123
Java,,defects4j,,java-defects4j-cli-10-parser,13291,13334,1750,1766,ok,3.654624,442496,1897700,1766
Java,,defects4j,,java-defects4j-cli-11-helpformatter,30418,30408,3847,3841,ok,17.710815,2342142,8033472,3847
Java,,defects4j,,java-defects4j-cli-12-gnuparser,3738,4055,444,547,ok,89.78960099999999,5197934,17170454,548
Java,,defects4j,,java-defects4j-cli-13-argumentimpl,12368,12414,2169,2182,ok,4.484842,883840,3332146,2183
Java,,defects4j,,java-defects4j-cli-13-writeablecommandline,3054,3106,163,175,ok,0.49084599999999995,76230,296322,175
Java,,defects4j,,java-defects4j-cli-13-writeablecommandlineimpl,7245,7463,1525,1582,ok,3.019351,442496,1887499,1582
Java,,defects4j,,java-defects4j-cli-14-groupimpl,16361,16348,3197,3193,ok,13.504702,1774130,5967858,3212
Java,,defects4j,,java-defects4j-cli-15-writeablecommandlineimpl,8631,9049,1829,1938,ok,12.618578,1416282,5115219,1957
Java,,defects4j,,java-defects4j-cli-16-groupimpl,16348,16384,3193,3203,ok,29.621755999999998,3888902,10696383,3203
Java,,defects4j,,java-defects4j-cli-16-option,7096,7155,268,285,ok,0.735545,122178,496736,285
Java,,defects4j,,java-defects4j-cli-16-optionimpl,5072,5239,1089,1134,ok,2.4263980000000003,442496,1591172,1134
Java,,defects4j,,java-defects4j-cli-16-writeablecommandlineimpl,9107,9297,1939,1998,ok,4.257166,883840,3020519,1998
Java,,defects4j,,java-defects4j-cli-17-posixparser,10575,10598,1059,1062,ok,10.036126,1082246,3311202,1062
Java,,defects4j,,java-defects4j-cli-18-posixparser,10315,10245,1044,1032,ok,9.940954,904590,3974717,1056
Java,,defects4j,,java-defects4j-cli-19-posixparser,10245,10211,1032,1022,ok,4.902061,668248,2255541,1037
Java,,defects4j,,java-defects4j-cli-2-posixparser,10512,10531,1070,1067,ok,8.498566,1062050,3319878,1073
Java,,defects4j,,java-defects4j-cli-20-posixparser,10228,10370,1022,1045,ok,28.758927,1985074,6129675,1115
Java,,defects4j,,java-defects4j-cli-21-groupimpl,17423,17627,3276,3319,ok,6.69122,883840,3650676,3319
Java,,defects4j,,java-defects4j-cli-21-writeablecommandline,3874,3954,202,219,ok,0.605359,84206,343310,219
Java,,defects4j,,java-defects4j-cli-21-writeablecommandlineimpl,9944,10671,2000,2146,ok,13.844026000000001,1439025,5493544,2146
Java,,defects4j,,java-defects4j-cli-22-posixparser,9366,9609,917,980,ok,57.947866,3733791,14050369,1005
Java,,defects4j,,java-defects4j-cli-23-helpformatter,29776,29712,3844,3854,ok,46.097639,4229264,14852360,3878
Java,,defects4j,,java-defects4j-cli-24-helpformatter,30147,29998,3878,3868,ok,17.516721,2457736,8419196,3885
Java,,defects4j,,java-defects4j-cli-25-helpformatter,29998,29990,3868,3865,ok,16.301399,2379286,8176642,3868
Java,,defects4j,,java-defects4j-cli-26-optionbuilder,9972,10043,882,898,ok,7.273643,975682,3485274,903
Java,,defects4j,,java-defects4j-cli-27-optiongroup,4572,4572,607,607,ok,1.032216,221824,774656,607
Java,,defects4j,,java-defects4j-cli-28-parser,13034,13037,1680,1680,ok,10.816003,1292322,3883366,1682
Java,,defects4j,,java-defects4j-cli-29-util,2277,2262,244,250,ok,4.216256,478082,1324717,279
Java,,defects4j,,java-defects4j-cli-3-typehandler,6747,6938,843,872,ok,4.154795,501896,1712413,891
Java,,defects4j,,java-defects4j-cli-30-defaultparser,20261,20561,3055,3123,ok,19.582179,2021610,6487551,3137
Java,,defects4j,,java-defects4j-cli-30-parser,13557,13852,1719,1783,ok,12.799596,1519580,4813101,1810
Java,,defects4j,,java-defects4j-cli-31-helpformatter,31306,31398,4014,4056,ok,26.103236,2932150,9861900,4056
Java,,defects4j,,java-defects4j-cli-31-option,18575,18567,2052,2047,ok,4.393295999999999,884864,2949790,2052
Java,,defects4j,,java-defects4j-cli-31-optionbuilder,10119,10118,910,907,ok,3.156486,511726,2082032,911
Java,,defects4j,,java-defects4j-cli-32-helpformatter,31439,31282,4039,3973,ok,14.073788,2123192,7789674,4039
Java,,defects4j,,java-defects4j-cli-33-helpformatter,31835,32471,4005,4157,ok,8.881448,1769600,5800203,4157
Java,,defects4j,,java-defects4j-cli-34-option,18563,18578,2047,2052,ok,4.345532,884864,2950112,2052
Java,,defects4j,,java-defects4j-cli-34-optionbuilder,10233,10241,907,910,ok,3.1852959999999997,511726,2082296,911
Java,,defects4j,,java-defects4j-cli-35-options,9585,9692,1172,1205,ok,2.551078,442496,1750325,1205
Java,,defects4j,,java-defects4j-cli-36-optiongroup,4726,4738,655,655,ok,1.11606,221824,786032,665
Java,,defects4j,,java-defects4j-cli-36-options,9701,9681,1205,1195,ok,2.190251,442496,1557124,1205
Java,,defects4j,,java-defects4j-cli-37-defaultparser,20368,20532,3067,3121,ok,8.752711,1058608,4077914,3147
Java,,defects4j,,java-defects4j-cli-38-defaultparser,20588,20728,3122,3168,ok,13.293771,1566796,5289735,3169
Java,,defects4j,,java-defects4j-cli-39-typehandler,7728,8021,862,922,ok,1.748086,360623,1265535,922
Java,,defects4j,,java-defects4j-cli-4-parser,12774,12895,1573,1619,ok,8.756968,1063590,3546954,1619
Java,,defects4j,,java-defects4j-cli-40-typehandler,8135,8188,973,985,ok,46.425491,4505698,14703310,988
Java,,defects4j,,java-defects4j-cli-5-util,2126,2188,220,236,ok,0.6226130000000001,85248,385004,236
Java,,defects4j,,java-defects4j-cli-7-patternbuilder,5942,5954,1146,1146,ok,1.9611509999999999,442496,1497612,1156
Java,,defects4j,,java-defects4j-cli-8-helpformatter,29486,29472,3763,3763,ok,32.092922,3340464,11995536,3764
Java,,defects4j,,java-defects4j-cli-9-parser,13235,13291,1725,1750,ok,15.620094,1686212,5452825,1750
Java,,defects4j,,java-defects4j-closure-1-removeunusedvars,34792,34838,5623,5637,ok,16.156748,2016832,7575482,5637
Java,,defects4j,,java-defects4j-closure-10-nodeutil,95395,95395,19799,19799,ok,53.676147,7069824,24196198,19799
Java,,defects4j,,java-defects4j-closure-100-checkglobalthis,5499,5746,795,873,ok,7.760428,842604,2785718,874
Java,,defects4j,,java-defects4j-closure-101-commandlinerunner,18196,18172,3431,3422,ok,6.301279,884864,3443554,3431
Java,,defects4j,,java-defects4j-closure-102-normalize,17898,17898,3236,3236,ok,5.7837629999999995,884864,3374880,3236
Java,,defects4j,,java-defects4j-closure-103-controlflowanalysis,33056,33085,6595,6603,ok,19.857037000000002,2066844,8577734,6603
Java,,defects4j,,java-defects4j-closure-103-disambiguateproperties,34206,34471,6890,6953,ok,13.780196,1767552,7049576,6953
Java,,defects4j,,java-defects4j-closure-104-uniontype,14307,14311,2455,2460,ok,4.576957,883840,3252824,2463
Java,,defects4j,,java-defects4j-closure-105-foldconstants,63247,63255,14669,14656,ok,144.401103,11860886,45129954,14685
Java,,defects4j,,java-defects4j-closure-106-globalnamespace,33067,33187,5992,6024,ok,11.316775,1767552,6448357,6024
Java,,defects4j,,java-defects4j-closure-106-jsdocinfobuilder,21529,21493,3056,3047,ok,6.8200769999999995,884864,3552514,3056
Java,,defects4j,,java-defects4j-closure-107-commandlinerunner,37065,37146,6879,6897,ok,16.726737,1767552,7415087,6897
Java,,defects4j,,java-defects4j-closure-108-scopedaliases,21344,21524,4205,4263,ok,175.066011,10782418,38498873,4276
Java,,defects4j,,java-defects4j-closure-109-jsdocinfoparser,79176,79274,16059,16090,ok,43.84932,7065728,21807186,16090
Java,,defects4j,,java-defects4j-closure-11-typecheck,67294,67219,12554,12523,ok,35.243866,3614752,14826937,12554
Java,,defects4j,,java-defects4j-closure-110-node,67331,67415,14414,14439,ok,47.301705999999996,7069824,22696876,14439
Java,,defects4j,,java-defects4j-closure-110-scopedaliases,20359,21121,4017,4188,ok,196.22525299999998,11656356,41294778,4208
Java,,defects4j,,java-defects4j-closure-111-closurereverseabstractinterpreter,8964,9028,2013,2029,ok,4.165458,884864,3033830,2029
Java,,defects4j,,java-defects4j-closure-112-typeinference,56906,57096,11140,11190,ok,39.844322,4612270,17185728,11190
Java,,defects4j,,java-defects4j-closure-113-processclosureprimitives,41804,41828,8403,8412,ok,27.751426,3836098,14264088,8412
Java,,defects4j,,java-defects4j-closure-114-nameanalyzer,62192,62247,11416,11445,ok,39.086034,3675074,14826497,11445
Java,,defects4j,,java-defects4j-closure-115-functioninjector,33113,32704,4875,4762,ok,34.081648,3305146,11381757,4875
Java,,defects4j,,java-defects4j-closure-116-functioninjector,32706,33152,4762,4876,ok,33.450731,3311740,11421127,4876
Java,,defects4j,,java-defects4j-closure-117-typevalidator,31291,31291,5404,5404,ok,13.257566,1767552,7110880,5404
Java,,defects4j,,java-defects4j-closure-118-disambiguateproperties,39864,39932,8052,8070,ok,22.328212999999998,3532928,12327618,8070
Java,,defects4j,,java-defects4j-closure-119-globalnamespace,41585,41617,7861,7869,ok,65.50719600000001,5676066,20960624,7869
Java,,defects4j,,java-defects4j-closure-12-maybereachingvariableuse,9278,9496,1750,1823,ok,3.869787,694416,2620891,1823
Java,,defects4j,,java-defects4j-closure-120-referencecollectingcallback,21080,21175,3903,3934,ok,10.60525,1832416,6722825,3934
Java,,defects4j,,java-defects4j-closure-121-inlinevariables,26186,26317,4653,4675,ok,12.189745,1820128,6926254,4678
Java,,defects4j,,java-defects4j-closure-122-irfactory,54371,54390,13497,13495,ok,33.542351,3532928,13470548,13535
Java,,defects4j,,java-defects4j-closure-123-codegenerator,39978,39999,9516,9518,ok,29.213972000000002,3674388,13945771,9521
Java,,defects4j,,java-defects4j-closure-124-exploitassigns,7858,7895,1214,1229,ok,2.7027959999999998,442496,1706027,1229
Java,,defects4j,,java-defects4j-closure-125-typecheck,74509,74537,14149,14158,ok,51.781547999999994,4304700,17077715,14158
