name,repository,category
aws-c-common,https://github.com/awslabs/aws-c-common,Uncategorized (Gentoo Package List)
aws-c-compression,https://github.com/awslabs/aws-c-compression,Uncategorized (Gentoo Package List)
aws-c-event-stream,https://github.com/awslabs/aws-c-event-stream,Uncategorized (Gentoo Package List)
aws-checksums,https://github.com/awslabs/aws-checksums,Uncategorized (Gentoo Package List)
aws-c-http,https://github.com/awslabs/aws-c-http,Uncategorized (Gentoo Package List)
aws-c-io,https://github.com/awslabs/aws-c-io,Uncategorized (Gentoo Package List)
aws-cli,https://github.com/aws/aws-cli,Uncategorized (Gentoo Package List)
aws-c-mqtt,https://github.com/awslabs/aws-c-mqtt,Uncategorized (Gentoo Package List)
aws-crt-cpp,https://github.com/awslabs/aws-crt-cpp,Uncategorized (Gentoo Package List)
aws-c-s3,https://github.com/awslabs/aws-c-s3,Uncategorized (Gentoo Package List)
aws-c-sdkutils,https://github.com/awslabs/aws-c-sdkutils,Uncategorized (Gentoo Package List)
aws,https://github.com/AdaCore/aws,Uncategorized (Gentoo Package List)
aws-sdk-cpp,https://github.com/aws/aws-sdk-cpp,Uncategorized (Gentoo Package List)
aws-vault,https://github.com/99designs/aws-vault,Uncategorized (Gentoo Package List)
aws-xray-sdk-python,https://github.com/aws/aws-xray-sdk-python,Uncategorized (Gentoo Package List)
axel,https://github.com/axel-download-accelerator/axel,Uncategorized (Gentoo Package List)
axios,https://github.com/axios/axios.git,Library
ayatana-ido,https://github.com/AyatanaIndicators/ayatana-ido,Uncategorized (Gentoo Package List)
azahar,https://github.com/azahar-emu/azahar,Uncategorized (Gentoo Package List)
azote,https://github.com/nwg-piotr/azote,Uncategorized (Gentoo Package List)
azpainter,https://gitlab.com/azelpg/azpainter,Uncategorized (Gentoo Package List)
azure-sdk-for-cpp,https://github.com/Azure/azure-sdk-for-cpp,Uncategorized (Gentoo Package List)
azure-vm-utils,https://github.com/Azure/azure-vm-utils,Uncategorized (Gentoo Package List)
b2,https://github.com/bfgroup/b2,Uncategorized (Gentoo Package List)
b2-sdk-python,https://github.com/Backblaze/b2-sdk-python,Uncategorized (Gentoo Package List)
b612,https://github.com/polarsys/b612,Uncategorized (Gentoo Package List)
babeld,https://github.com/jech/babeld,Uncategorized (Gentoo Package List)
babelfish,https://github.com/Diaoul/babelfish,Uncategorized (Gentoo Package List)
backends,https://gitlab.com/sane-project/backends,Uncategorized (Gentoo Package List)
backgrounds,https://github.com/fedoradesign/backgrounds,Uncategorized (Gentoo Package List)
backintime,https://github.com/bit-team/backintime,Uncategorized (Gentoo Package List)
backoff,https://github.com/litl/backoff,Uncategorized (Gentoo Package List)
backports,https://github.com/marcandre/backports,Uncategorized (Gentoo Package List)
backtracer.cr,https://github.com/Sija/backtracer.cr,Uncategorized (Gentoo Package List)
Backup-Manager,https://github.com/sukria/Backup-Manager,Uncategorized (Gentoo Package List)
backuppc,https://github.com/backuppc/backuppc,Uncategorized (Gentoo Package List)
backup-utils,https://github.com/github/backup-utils,Uncategorized (Gentoo Package List)
badvideo,https://github.com/kernaltrap8/badvideo,Uncategorized (Gentoo Package List)
Baikal,https://github.com/sabre-io/Baikal,Uncategorized (Gentoo Package List)
BambuStudio,https://github.com/bambulab/BambuStudio,Uncategorized (Gentoo Package List)
bamtools,https://github.com/pezmaster31/bamtools,Uncategorized (Gentoo Package List)
bandwhich,https://github.com/imsnif/bandwhich,Uncategorized (Gentoo Package List)
banner,https://github.com/pronovic/banner,Uncategorized (Gentoo Package List)
barby,https://github.com/toretore/barby,Uncategorized (Gentoo Package List)
barcode,https://github.com/LibreOffice/barcode,Uncategorized (Gentoo Package List)
bareos,https://github.com/bareos/bareos,Uncategorized (Gentoo Package List)
baresip,https://github.com/baresip/baresip,Uncategorized (Gentoo Package List)
barman,https://github.com/2ndquadrant-it/barman,Uncategorized (Gentoo Package List)
barnyard2,https://github.com/firnsy/barnyard2,Uncategorized (Gentoo Package List)
base64,https://github.com/ruby/base64,Uncategorized (Gentoo Package List)
base64url,https://github.com/dvv/base64url,Uncategorized (Gentoo Package List)
base_bigstring,https://github.com/janestreet/base_bigstring,Uncategorized (Gentoo Package List)
base,https://github.com/janestreet/base,Uncategorized (Gentoo Package List)
base,https://github.com/redeclipse/base,Uncategorized (Gentoo Package List)
Base,https://github.com/zetacomponents/Base,Uncategorized (Gentoo Package List)
baseline,https://github.com/dmgass/baseline,Uncategorized (Gentoo Package List)
base_quickcheck,https://github.com/janestreet/base_quickcheck,Uncategorized (Gentoo Package List)
basexx,https://github.com/aiq/basexx,Uncategorized (Gentoo Package List)
bash-completion,https://github.com/scop/bash-completion,Uncategorized (Gentoo Package List)
bashdb,https://github.com/Trepan-Debuggers/bashdb,Uncategorized (Gentoo Package List)
bashmount,https://github.com/jamielinux/bashmount,Uncategorized (Gentoo Package List)
bashtop,https://github.com/aristocratos/bashtop,Uncategorized (Gentoo Package List)
basis_universal,https://github.com/BinomialLLC/basis_universal,Uncategorized (Gentoo Package List)
bastet,https://github.com/fph/bastet,Uncategorized (Gentoo Package List)
bat-extras,https://github.com/eth-p/bat-extras,Uncategorized (Gentoo Package List)
bat,https://github.com/sharkdp/bat,Uncategorized (Gentoo Package List)
bats-assert,https://github.com/bats-core/bats-assert,Uncategorized (Gentoo Package List)
bats-core,https://github.com/bats-core/bats-core,Uncategorized (Gentoo Package List)
bats-support,https://github.com/bats-core/bats-support,Uncategorized (Gentoo Package List)
batteries-included,https://github.com/ocaml-batteries-team/batteries-included,Uncategorized (Gentoo Package List)
bazelisk,https://github.com/bazelbuild/bazelisk,Uncategorized (Gentoo Package List)
bbkeys,https://github.com/bbidulock/bbkeys,Uncategorized (Gentoo Package List)
bbswitch,https://github.com/Bumblebee-Project/bbswitch,Uncategorized (Gentoo Package List)
bcc,https://github.com/iovisor/bcc,Uncategorized (Gentoo Package List)
bcftools,https://github.com/samtools/bcftools,Uncategorized (Gentoo Package List)
bcg729,https://github.com/BelledonneCommunications/bcg729,Uncategorized (Gentoo Package List)
bc,https://github.com/gavinhoward/bc,Uncategorized (Gentoo Package List)
bc-java,https://github.com/bcgit/bc-java,Uncategorized (Gentoo Package List)
bcm2-utils,https://github.com/jclehner/bcm2-utils,Uncategorized (Gentoo Package List)
Bcp,https://github.com/coin-or/Bcp,Uncategorized (Gentoo Package List)
bcrypt-ruby,https://github.com/bcrypt-ruby/bcrypt-ruby,Uncategorized (Gentoo Package List)
bc-ur,https://github.com/BlockchainCommons/bc-ur,Uncategorized (Gentoo Package List)
bdaddr,https://github.com/thxomas/bdaddr,Uncategorized (Gentoo Package List)
BDelta,https://github.com/jjwhitney/BDelta,Uncategorized (Gentoo Package List)
bdf2sfd,https://github.com/fcambus/bdf2sfd,Uncategorized (Gentoo Package List)
bdwgc,https://github.com/ivmai/bdwgc,Uncategorized (Gentoo Package List)
beamer,https://github.com/josephwright/beamer,Uncategorized (Gentoo Package List)
beancount,https://github.com/beancount/beancount,Uncategorized (Gentoo Package List)
beanshell,https://github.com/beanshell/beanshell,Uncategorized (Gentoo Package List)
beanstalkd,https://github.com/beanstalkd/beanstalkd,Uncategorized (Gentoo Package List)
Bear,https://github.com/rizsotto/Bear,Uncategorized (Gentoo Package List)
beats,https://github.com/elastic/beats,Uncategorized (Gentoo Package List)
bedtools2,https://github.com/arq5x/bedtools2,Uncategorized (Gentoo Package List)
beep,https://github.com/spkr-beep/beep,Uncategorized (Gentoo Package List)
beeref,https://github.com/rbreu/beeref,Uncategorized (Gentoo Package List)
bees,https://github.com/Zygo/bees,Uncategorized (Gentoo Package List)
beets,https://github.com/beetbox/beets,Uncategorized (Gentoo Package List)
below,https://github.com/facebookincubator/below,Uncategorized (Gentoo Package List)
bemenu,https://github.com/Cloudef/bemenu,Uncategorized (Gentoo Package List)
benchmark,https://github.com/google/benchmark,Uncategorized (Gentoo Package List)
benchmark,https://github.com/ruby/benchmark,Uncategorized (Gentoo Package List)
benchmark-ips,https://github.com/evanphx/benchmark-ips,Uncategorized (Gentoo Package List)
bender,https://github.com/pulp-platform/bender,Uncategorized (Gentoo Package List)
BespokeSynth,https://github.com/BespokeSynth/BespokeSynth,Uncategorized (Gentoo Package List)
betamax_matchers,https://github.com/betamaxpy/betamax_matchers,Uncategorized (Gentoo Package List)
betterlockscreen,https://github.com/betterlockscreen/betterlockscreen,Uncategorized (Gentoo Package List)
betterlockscreen_rapid,https://github.com/oakszyjrnrdy/betterlockscreen_rapid,Uncategorized (Gentoo Package List)
bff,https://github.com/apankrat/bff,Uncategorized (Gentoo Package List)
bfm,https://github.com/JNRowe/bfm,Uncategorized (Gentoo Package List)
bfs,https://github.com/tavianator/bfs,Uncategorized (Gentoo Package List)
bgpq4,https://github.com/bgp/bgpq4,Uncategorized (Gentoo Package List)
bgrep,https://github.com/tmbinc/bgrep,Uncategorized (Gentoo Package List)
Bibata_Cursor,https://github.com/ful1e5/Bibata_Cursor,Uncategorized (Gentoo Package List)
biber,https://github.com/plk/biber,Uncategorized (Gentoo Package List)
biblatex-gost,https://github.com/odomanov/biblatex-gost,Uncategorized (Gentoo Package List)
biblesync,https://github.com/karlkleinpaste/biblesync,Uncategorized (Gentoo Package List)
bibletime,https://github.com/bibletime/bibletime,Uncategorized (Gentoo Package List)
biblio.el,https://github.com/cpitclaudel/biblio.el,Uncategorized (Gentoo Package List)
bidict,https://github.com/jab/bidict,Uncategorized (Gentoo Package List)
bigarray-compat,https://github.com/mirage/bigarray-compat,Uncategorized (Gentoo Package List)
bigdecimal,https://github.com/ruby/bigdecimal,Uncategorized (Gentoo Package List)
BiglyBT,https://github.com/BiglySoftware/BiglyBT,Uncategorized (Gentoo Package List)
bigstringaf,https://github.com/inhabitedtype/bigstringaf,Uncategorized (Gentoo Package List)
billiard,https://github.com/celery/billiard,Uncategorized (Gentoo Package List)
binaryheap.lua,https://github.com/Tieske/binaryheap.lua,Uncategorized (Gentoo Package List)
binclock.el,https://github.com/davep/binclock.el,Uncategorized (Gentoo Package List)
bind_exporter,https://github.com/prometheus-community/bind_exporter,Uncategorized (Gentoo Package List)
binding_of_caller,https://github.com/banister/binding_of_caller,Uncategorized (Gentoo Package List)
bingrep,https://github.com/m4b/bingrep,Uncategorized (Gentoo Package List)
bing-wallpaper-gnome-extension,https://github.com/neffo/bing-wallpaper-gnome-extension,Uncategorized (Gentoo Package List)
biniou,https://github.com/ocaml-community/biniou,Uncategorized (Gentoo Package List)
bin_prot,https://github.com/janestreet/bin_prot,Uncategorized (Gentoo Package List)
binwalk,https://github.com/OSPG/binwalk,Uncategorized (Gentoo Package List)
binwalk,https://github.com/ReFirmLabs/binwalk,Uncategorized (Gentoo Package List)
biosdevname,https://github.com/dell/biosdevname,Uncategorized (Gentoo Package List)
biosdisk,https://github.com/dell/biosdisk,Uncategorized (Gentoo Package List)
bitcoin,https://github.com/bitcoin/bitcoin,Uncategorized (Gentoo Package List)
bitlbee-facebook,https://github.com/bitlbee/bitlbee-facebook,Uncategorized (Gentoo Package List)
bitlbee-steam,https://github.com/bitlbee/bitlbee-steam,Uncategorized (Gentoo Package List)
bitset,https://github.com/chriso/bitset,Uncategorized (Gentoo Package List)
bitshuffle,https://github.com/kiyo-masui/bitshuffle,Uncategorized (Gentoo Package List)
blackbox_exporter,https://github.com/prometheus/blackbox_exporter,Uncategorized (Gentoo Package List)
blackbox,https://github.com/StackExchange/blackbox,Uncategorized (Gentoo Package List)
blackboxwm,https://github.com/bbidulock/blackboxwm,Uncategorized (Gentoo Package List)
bladeRF,https://github.com/Nuand/bladeRF,Uncategorized (Gentoo Package List)
blahajdots,https://codeberg.org/vimproved/blahajdots,Uncategorized (Gentoo Package List)
BLAHAJ,https://github.com/GeopJr/BLAHAJ,Uncategorized (Gentoo Package List)
blahtexml,https://github.com/gvanas/blahtexml,Uncategorized (Gentoo Package List)
BLAKE3,https://github.com/BLAKE3-team/BLAKE3,Uncategorized (Gentoo Package List)
blake3-py,https://github.com/oconnor663/blake3-py,Uncategorized (Gentoo Package List)
blazesym,https://github.com/libbpf/blazesym,Uncategorized (Gentoo Package List)
blink1,https://github.com/todbot/blink1,Uncategorized (Gentoo Package List)
blinkstick-ruby,https://github.com/arvydas/blinkstick-ruby,Uncategorized (Gentoo Package List)
blis,https://github.com/flame/blis,Uncategorized (Gentoo Package List)
blisp,https://github.com/pine64/blisp,Uncategorized (Gentoo Package List)
bliss-initramfs,https://github.com/fearedbliss/bliss-initramfs,Uncategorized (Gentoo Package List)
bloaty,https://github.com/google/bloaty,Uncategorized (Gentoo Package List)
blobmoji,https://github.com/C1710/blobmoji,Uncategorized (Gentoo Package List)
blocksruntime,https://github.com/mackyle/blocksruntime,Uncategorized (Gentoo Package List)
blocksync-fast,https://github.com/nethappen/blocksync-fast,Uncategorized (Gentoo Package List)
blocky,https://github.com/0xERR0R/blocky,Uncategorized (Gentoo Package List)
blogc,https://github.com/blogc/blogc,Uncategorized (Gentoo Package List)
bluelet,https://github.com/sampsyo/bluelet,Uncategorized (Gentoo Package List)
blueman,https://github.com/blueman-project/blueman,Uncategorized (Gentoo Package List)
bluetui,https://github.com/pythops/bluetui,Uncategorized (Gentoo Package List)
bluetuith,https://github.com/darkhz/bluetuith,Uncategorized (Gentoo Package List)
bluez-alsa,https://github.com/arkq/bluez-alsa,Uncategorized (Gentoo Package List)
bluez-alsa,https://github.com/Arkq/bluez-alsa,Uncategorized (Gentoo Package List)
bluez-firmware,https://github.com/RPi-Distro/bluez-firmware,Uncategorized (Gentoo Package List)
bluez-tools,https://github.com/khvzak/bluez-tools,Uncategorized (Gentoo Package List)
blurhash,https://github.com/Nheko-Reborn/blurhash,Uncategorized (Gentoo Package List)
bmaptool,https://github.com/yoctoproject/bmaptool,Uncategorized (Gentoo Package List)
bmap-tools,https://github.com/intel/bmap-tools,Uncategorized (Gentoo Package List)
bm,https://github.com/joodland/bm,Uncategorized (Gentoo Package List)
bnd,https://github.com/bndtools/bnd,Uncategorized (Gentoo Package List)
bnes-libretro,https://github.com/libretro/bnes-libretro,Uncategorized (Gentoo Package List)
bnf-mode,https://github.com/sergeyklay/bnf-mode,Uncategorized (Gentoo Package List)
Bochs,https://github.com/bochs-emu/Bochs,Uncategorized (Gentoo Package List)
boinc,https://github.com/BOINC/boinc,Uncategorized (Gentoo Package List)
bongo,https://github.com/dbrock/bongo,Uncategorized (Gentoo Package List)
Bonmin,https://github.com/coin-or/Bonmin,Uncategorized (Gentoo Package List)
Bonzomatic,https://github.com/Gargaj/Bonzomatic,Uncategorized (Gentoo Package List)
boogie-friends,https://github.com/boogie-org/boogie-friends,Uncategorized (Gentoo Package List)
boogie,https://github.com/boogie-org/boogie,Uncategorized (Gentoo Package List)
boolean.py,https://github.com/bastikr/boolean.py,Uncategorized (Gentoo Package List)
boomer,https://github.com/tsoding/boomer,Uncategorized (Gentoo Package List)
boost.m4,https://github.com/tsuna/boost.m4,Uncategorized (Gentoo Package List)
bootchart,https://github.com/xrmx/bootchart,Uncategorized (Gentoo Package List)
bootstrap,https://github.com/twbs/bootstrap.git,UI Framework
boreas,https://github.com/greenbone/boreas,Uncategorized (Gentoo Package List)
